id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2401.04369v1,"Air Quality Forecasting Using Machine Learning: A Global perspective
  with Relevance to Low-Resource Settings",Machine Learning,cs.LG,2024-01-09,1/9/24,"['Mulomba Mukendi Christian', 'Hyebong Choi']",'Mulomba Mukendi Christian',"Air pollution stands as the fourth leading cause of death globally. While
extensive research has been conducted in this domain, most approaches rely on
large datasets when it comes to prediction. This limits their applicability in
low-resource settings though more vulnerable. This study addresses this gap by
proposing a novel machine learning approach for accurate air quality prediction
using two months of air quality data. By leveraging the World Weather
Repository, the meteorological, air pollutant, and Air Quality Index features
from 197 capital cities were considered to predict air quality for the next
day. The evaluation of several machine learning models demonstrates the
effectiveness of the Random Forest algorithm in generating reliable
predictions, particularly when applied to classification rather than
regression, approach which enhances the model's generalizability by 42%,
achieving a cross-validation score of 0.38 for regression and 0.89 for
classification. To instill confidence in the predictions, interpretable machine
learning was considered. Finally, a cost estimation comparing the
implementation of this solution in high-resource and low-resource settings is
presented including a tentative of technology licensing business model. This
research highlights the potential for resource-limited countries to
independently predict air quality while awaiting larger datasets to further
refine their predictions.",199
abs-2009.12326v2,"Online Missing Value Imputation and Change Point Detection with the
  Gaussian Copula",Machine Learning,cs.LG,2020-09-25,12/15/21,"['Yuxuan Zhao', 'Eric Landgrebe', 'Eliot Shekhtman', 'Madeleine Udell']",'Yuxuan Zhao',"Missing value imputation is crucial for real-world data science workflows.
Imputation is harder in the online setting, as it requires the imputation
method itself to be able to evolve over time. For practical applications,
imputation algorithms should produce imputations that match the true data
distribution, handle data of mixed types, including ordinal, boolean, and
continuous variables, and scale to large datasets. In this work we develop a
new online imputation algorithm for mixed data using the Gaussian copula. The
online Gaussian copula model meets all the desiderata: its imputations match
the data distribution even for mixed data, improve over its offline counterpart
on the accuracy when the streaming data has a changing distribution, and on the
speed (up to an order of magnitude) especially on large scale datasets. By
fitting the copula model to online data, we also provide a new method to detect
change points in the multivariate dependence structure with missing values.
Experimental results on synthetic and real world data validate the performance
of the proposed methods.",169
abs-2101.04264v1,"HighAir: A Hierarchical Graph Neural Network-Based Air Quality
  Forecasting Method",Machine Learning,cs.LG,2021-01-12,1/12/21,"['Jiahui Xu', 'Ling Chen', 'Mingqi Lv', 'Chaoqun Zhan', 'Sanjian Chen', 'Jian Chang']",'Jiahui Xu',"Accurately forecasting air quality is critical to protecting general public
from lung and heart diseases. This is a challenging task due to the complicated
interactions among distinct pollution sources and various other influencing
factors. Existing air quality forecasting methods cannot effectively model the
diffusion processes of air pollutants between cities and monitoring stations,
which may suddenly deteriorate the air quality of a region. In this paper, we
propose HighAir, i.e., a hierarchical graph neural network-based air quality
forecasting method, which adopts an encoder-decoder architecture and considers
complex air quality influencing factors, e.g., weather and land usage.
Specifically, we construct a city-level graph and station-level graphs from a
hierarchical perspective, which can consider city-level and station-level
patterns, respectively. We design two strategies, i.e., upper delivery and
lower updating, to implement the inter-level interactions, and introduce
message passing mechanism to implement the intra-level interactions. We
dynamically adjust edge weights based on wind direction to model the
correlations between dynamic factors and air quality. We compare HighAir with
the state-of-the-art air quality forecasting methods on the dataset of Yangtze
River Delta city group, which covers 10 major cities within 61,500 km2. The
experimental results show that HighAir significantly outperforms other methods.",198
abs-2005.14105v3,"Provably Good Solutions to the Knapsack Problem via Neural Networks of
  Bounded Size",Machine Learning,cs.LG,2020-05-28,7/11/24,"['Christoph Hertrich', 'Martin Skutella']",'Christoph Hertrich',"The development of a satisfying and rigorous mathematical understanding of
the performance of neural networks is a major challenge in artificial
intelligence. Against this background, we study the expressive power of neural
networks through the example of the classical NP-hard Knapsack Problem. Our
main contribution is a class of recurrent neural networks (RNNs) with rectified
linear units that are iteratively applied to each item of a Knapsack instance
and thereby compute optimal or provably good solution values. We show that an
RNN of depth four and width depending quadratically on the profit of an optimum
Knapsack solution is sufficient to find optimum Knapsack solutions. We also
prove the following tradeoff between the size of an RNN and the quality of the
computed Knapsack solution: for Knapsack instances consisting of $n$ items, an
RNN of depth five and width $w$ computes a solution of value at least
$1-\mathcal{O}(n^2/\sqrt{w})$ times the optimum solution value. Our results
build upon a classical dynamic programming formulation of the Knapsack Problem
as well as a careful rounding of profit values that are also at the core of the
well-known fully polynomial-time approximation scheme for the Knapsack Problem.
A carefully conducted computational study qualitatively supports our
theoretical size bounds. Finally, we point out that our results can be
generalized to many other combinatorial optimization problems that admit
dynamic programming solution methods, such as various Shortest Path Problems,
the Longest Common Subsequence Problem, and the Traveling Salesperson Problem.",240
abs-2005.11914v1,Deep Tensor CCA for Multi-view Learning,Machine Learning,cs.LG,2020-05-25,5/25/20,"['Hok Shing Wong', 'Li Wang', 'Raymond Chan', 'Tieyong Zeng']",'Hok Shing Wong',"We present Deep Tensor Canonical Correlation Analysis (DTCCA), a method to
learn complex nonlinear transformations of multiple views (more than two) of
data such that the resulting representations are linearly correlated in high
order. The high-order correlation of given multiple views is modeled by
covariance tensor, which is different from most CCA formulations relying solely
on the pairwise correlations. Parameters of transformations of each view are
jointly learned by maximizing the high-order canonical correlation. To solve
the resulting problem, we reformulate it as the best sum of rank-1
approximation, which can be efficiently solved by existing tensor decomposition
method. DTCCA is a nonlinear extension of tensor CCA (TCCA) via deep networks.
The transformations of DTCCA are parametric functions, which are very different
from implicit mapping in the form of kernel function. Comparing with kernel
TCCA, DTCCA not only can deal with arbitrary dimensions of the input data, but
also does not need to maintain the training data for computing representations
of any given data point. Hence, DTCCA as a unified model can efficiently
overcome the scalable issue of TCCA for either high-dimensional multi-view data
or a large amount of views, and it also naturally extends TCCA for learning
nonlinear representation. Extensive experiments on three multi-view data sets
demonstrate the effectiveness of the proposed method.",214
abs-2012.13311v3,Variational Determinant Estimation with Spherical Normalizing Flows,Machine Learning,cs.LG,2020-12-24,1/8/21,"['Simon Passenheim', 'Emiel Hoogeboom']",'Simon Passenheim',"This paper introduces the Variational Determinant Estimator (VDE), a
variational extension of the recently proposed determinant estimator discovered
by arXiv:2005.06553v2. Our estimator significantly reduces the variance even
for low sample sizes by combining (importance-weighted) variational inference
and a family of normalizing flows which allow density estimation on
hyperspheres. In the ideal case of a tight variational bound, the VDE becomes a
zero variance estimator, and a single sample is sufficient for an exact (log)
determinant estimate.",76
abs-2110.08614v2,Deep Learning and Spectral Embedding for Graph Partitioning,Machine Learning,cs.LG,2021-10-16,12/8/21,"['Alice Gatti', 'Zhixiong Hu', 'Tess Smidt', 'Esmond G. Ng', 'Pieter Ghysels']",'Alice Gatti',"We present a graph bisection and partitioning algorithm based on graph neural
networks. For each node in the graph, the network outputs probabilities for
each of the partitions. The graph neural network consists of two modules: an
embedding phase and a partitioning phase. The embedding phase is trained first
by minimizing a loss function inspired by spectral graph theory. The
partitioning module is trained through a loss function that corresponds to the
expected value of the normalized cut. Both parts of the neural network rely on
SAGE convolutional layers and graph coarsening using heavy edge matching. The
multilevel structure of the neural network is inspired by the multigrid
algorithm. Our approach generalizes very well to bigger graphs and has
partition quality comparable to METIS, Scotch and spectral partitioning, with
shorter runtime compared to METIS and spectral partitioning.",137
abs-2401.04130v3,Plug-and-Play Transformer Modules for Test-Time Adaptation,Machine Learning,cs.LG,2024-01-06,2/8/24,"['Xiangyu Chang', 'Sk Miraj Ahmed', 'Srikanth V. Krishnamurthy', 'Basak Guler', 'Ananthram Swami', 'Samet Oymak', 'Amit K. Roy-Chowdhury']",'Xiangyu Chang',"Parameter-efficient tuning (PET) methods such as LoRA, Adapter, and Visual
Prompt Tuning (VPT) have found success in enabling adaptation to new domains by
tuning small modules within a transformer model. However, the number of domains
encountered during test time can be very large, and the data is usually
unlabeled. Thus, adaptation to new domains is challenging; it is also
impractical to generate customized tuned modules for each such domain. Toward
addressing these challenges, this work introduces PLUTO: a Plug-and-pLay
modUlar Test-time domain adaptatiOn strategy. We pre-train a large set of
modules, each specialized for different source domains, effectively creating a
``module store''. Given a target domain with few-shot unlabeled data, we
introduce an unsupervised test-time adaptation (TTA) method to (1) select a
sparse subset of relevant modules from this store and (2) create a weighted
combination of selected modules without tuning their weights. This
plug-and-play nature enables us to harness multiple most-relevant source
domains in a single inference call. Comprehensive evaluations demonstrate that
PLUTO uniformly outperforms alternative TTA methods and that selecting $\leq$5
modules suffice to extract most of the benefit. At a high level, our method
equips pre-trained transformers with the capability to dynamically adapt to new
domains, motivating a new paradigm for efficient and scalable domain
adaptation.",209
abs-2202.03967v1,"Improving the Sample-Complexity of Deep Classification Networks with
  Invariant Integration",Machine Learning,cs.LG,2022-02-08,2/8/22,"['Matthias Rath', 'Alexandru Paul Condurache']",'Matthias Rath',"Leveraging prior knowledge on intraclass variance due to transformations is a
powerful method to improve the sample complexity of deep neural networks. This
makes them applicable to practically important use-cases where training data is
scarce. Rather than being learned, this knowledge can be embedded by enforcing
invariance to those transformations. Invariance can be imposed using
group-equivariant convolutions followed by a pooling operation.
  For rotation-invariance, previous work investigated replacing the spatial
pooling operation with invariant integration which explicitly constructs
invariant representations. Invariant integration uses monomials which are
selected using an iterative approach requiring expensive pre-training. We
propose a novel monomial selection algorithm based on pruning methods to allow
an application to more complex problems. Additionally, we replace monomials
with different functions such as weighted sums, multi-layer perceptrons and
self-attention, thereby streamlining the training of
invariant-integration-based architectures.
  We demonstrate the improved sample complexity on the Rotated-MNIST, SVHN and
CIFAR-10 datasets where rotation-invariant-integration-based Wide-ResNet
architectures using monomials and weighted sums outperform the respective
baselines in the limited sample regime. We achieve state-of-the-art results
using full data on Rotated-MNIST and SVHN where rotation is a main source of
intraclass variation. On STL-10 we outperform a standard and a
rotation-equivariant convolutional neural network using pooling.",200
abs-2309.06584v4,"Self-explainable Graph Neural Network for Alzheimer's Disease And
  Related Dementias Risk Prediction",Machine Learning,cs.LG,2023-09-12,6/10/24,"['Xinyue Hu', 'Zenan Sun', 'Yi Nian', 'Yichen Wang', 'Yifang Dang', 'Fang Li', 'Jingna Feng', 'Evan Yu', 'Cui Tao']",'Xinyue Hu',"Background:
  Alzheimer's disease and related dementias (ADRD) ranks as the sixth leading
cause of death in the US, underlining the importance of accurate ADRD risk
prediction. While recent advancement in ADRD risk prediction have primarily
relied on imaging analysis, yet not all patients undergo medical imaging before
an ADRD diagnosis. Merging machine learning with claims data can reveal
additional risk factors and uncover interconnections among diverse medical
codes.
  Objective:
  Our goal is to utilize Graph Neural Networks (GNNs) with claims data for ADRD
risk prediction. Addressing the lack of human-interpretable reasons behind
these predictions, we introduce an innovative method to evaluate relationship
importance and its influence on ADRD risk prediction, ensuring comprehensive
interpretation.
  Methods:
  We employed Variationally Regularized Encoder-decoder Graph Neural Network
(VGNN) for estimating ADRD likelihood. We created three scenarios to assess the
model's efficiency, using Random Forest and Light Gradient Boost Machine as
baselines. We further used our relation importance method to clarify the key
relationships for ADRD risk prediction.
  Results:
  VGNN surpassed other baseline models by 10% in the area under the receiver
operating characteristic. The integration of the GNN model and relation
importance interpretation could potentially play an essential role in providing
valuable insight into factors that may contribute to or delay ADRD progression.
  Conclusions:
  Employing a GNN approach with claims data enhances ADRD risk prediction and
provides insights into the impact of interconnected medical code relationships.
This methodology not only enables ADRD risk modeling but also shows potential
for other image analysis predictions using claims data.",251
abs-2212.01130v7,Improving Pareto Front Learning via Multi-Sample Hypernetworks,Machine Learning,cs.LG,2022-12-02,4/28/23,"['Long P. Hoang', 'Dung D. Le', 'Tran Anh Tuan', 'Tran Ngoc Thang']",'Long P. Hoang',"Pareto Front Learning (PFL) was recently introduced as an effective approach
to obtain a mapping function from a given trade-off vector to a solution on the
Pareto front, which solves the multi-objective optimization (MOO) problem. Due
to the inherent trade-off between conflicting objectives, PFL offers a flexible
approach in many scenarios in which the decision makers can not specify the
preference of one Pareto solution over another, and must switch between them
depending on the situation. However, existing PFL methods ignore the
relationship between the solutions during the optimization process, which
hinders the quality of the obtained front. To overcome this issue, we propose a
novel PFL framework namely PHN-HVI, which employs a hypernetwork to generate
multiple solutions from a set of diverse trade-off preferences and enhance the
quality of the Pareto front by maximizing the Hypervolume indicator defined by
these solutions. The experimental results on several MOO machine learning tasks
show that the proposed framework significantly outperforms the baselines in
producing the trade-off Pareto front.",166
abs-2006.11941v1,VAEM: a Deep Generative Model for Heterogeneous Mixed Type Data,Machine Learning,cs.LG,2020-06-21,6/21/20,"['Chao Ma', 'Sebastian Tschiatschek', 'José Miguel Hernández-Lobato', 'Richard Turner', 'Cheng Zhang']",'Chao Ma',"Deep generative models often perform poorly in real-world applications due to
the heterogeneity of natural data sets. Heterogeneity arises from data
containing different types of features (categorical, ordinal, continuous, etc.)
and features of the same type having different marginal distributions. We
propose an extension of variational autoencoders (VAEs) called VAEM to handle
such heterogeneous data. VAEM is a deep generative model that is trained in a
two stage manner such that the first stage provides a more uniform
representation of the data to the second stage, thereby sidestepping the
problems caused by heterogeneous data. We provide extensions of VAEM to handle
partially observed data, and demonstrate its performance in data generation,
missing data prediction and sequential feature selection tasks. Our results
show that VAEM broadens the range of real-world applications where deep
generative models can be successfully deployed.",138
abs-2311.17327v1,"Improving Self-supervised Molecular Representation Learning using
  Persistent Homology",Machine Learning,cs.LG,2023-11-29,11/29/23,"['Yuankai Luo', 'Lei Shi', 'Veronika Thost']",'Yuankai Luo',"Self-supervised learning (SSL) has great potential for molecular
representation learning given the complexity of molecular graphs, the large
amounts of unlabelled data available, the considerable cost of obtaining labels
experimentally, and the hence often only small training datasets. The
importance of the topic is reflected in the variety of paradigms and
architectures that have been investigated recently. Yet the differences in
performance seem often minor and are barely understood to date. In this paper,
we study SSL based on persistent homology (PH), a mathematical tool for
modeling topological features of data that persist across multiple scales. It
has several unique features which particularly suit SSL, naturally offering:
different views of the data, stability in terms of distance preservation, and
the opportunity to flexibly incorporate domain knowledge. We (1) investigate an
autoencoder, which shows the general representational power of PH, and (2)
propose a contrastive loss that complements existing approaches. We rigorously
evaluate our approach for molecular property prediction and demonstrate its
particular features in improving the embedding space: after SSL, the
representations are better and offer considerably more predictive power than
the baselines over different probing tasks; our loss increases baseline
performance, sometimes largely; and we often obtain substantial improvements
over very small datasets, a common scenario in practice.",209
abs-2004.10941v1,Private Query Release Assisted by Public Data,Machine Learning,cs.LG,2020-04-23,4/23/20,"['Raef Bassily', 'Albert Cheu', 'Shay Moran', 'Aleksandar Nikolov', 'Jonathan Ullman', 'Zhiwei Steven Wu']",'Raef Bassily',"We study the problem of differentially private query release assisted by
access to public data. In this problem, the goal is to answer a large class
$\mathcal{H}$ of statistical queries with error no more than $\alpha$ using a
combination of public and private samples. The algorithm is required to satisfy
differential privacy only with respect to the private samples. We study the
limits of this task in terms of the private and public sample complexities.
  First, we show that we can solve the problem for any query class
$\mathcal{H}$ of finite VC-dimension using only $d/\alpha$ public samples and
$\sqrt{p}d^{3/2}/\alpha^2$ private samples, where $d$ and $p$ are the
VC-dimension and dual VC-dimension of $\mathcal{H}$, respectively. In
comparison, with only private samples, this problem cannot be solved even for
simple query classes with VC-dimension one, and without any private samples, a
larger public sample of size $d/\alpha^2$ is needed. Next, we give sample
complexity lower bounds that exhibit tight dependence on $p$ and $\alpha$. For
the class of decision stumps, we give a lower bound of $\sqrt{p}/\alpha$ on the
private sample complexity whenever the public sample size is less than
$1/\alpha^2$. Given our upper bounds, this shows that the dependence on
$\sqrt{p}$ is necessary in the private sample complexity. We also give a lower
bound of $1/\alpha$ on the public sample complexity for a broad family of query
classes, which by our upper bound, is tight in $\alpha$.",236
abs-2209.08928v3,"UMIX: Improving Importance Weighting for Subpopulation Shift via
  Uncertainty-Aware Mixup",Machine Learning,cs.LG,2022-09-19,1/3/23,"['Zongbo Han', 'Zhipeng Liang', 'Fan Yang', 'Liu Liu', 'Lanqing Li', 'Yatao Bian', 'Peilin Zhao', 'Bingzhe Wu', 'Changqing Zhang', 'Jianhua Yao']",'Zongbo Han',"Subpopulation shift widely exists in many real-world machine learning
applications, referring to the training and test distributions containing the
same subpopulation groups but varying in subpopulation frequencies. Importance
reweighting is a normal way to handle the subpopulation shift issue by imposing
constant or adaptive sampling weights on each sample in the training dataset.
However, some recent studies have recognized that most of these approaches fail
to improve the performance over empirical risk minimization especially when
applied to over-parameterized neural networks. In this work, we propose a
simple yet practical framework, called uncertainty-aware mixup (UMIX), to
mitigate the overfitting issue in over-parameterized models by reweighting the
''mixed'' samples according to the sample uncertainty. The
training-trajectories-based uncertainty estimation is equipped in the proposed
UMIX for each sample to flexibly characterize the subpopulation distribution.
We also provide insightful theoretical analysis to verify that UMIX achieves
better generalization bounds over prior works. Further, we conduct extensive
empirical studies across a wide range of tasks to validate the effectiveness of
our method both qualitatively and quantitatively. Code is available at
https://github.com/TencentAILabHealthcare/UMIX.",176
abs-2103.14376v1,Geometric Affinity Propagation for Clustering with Network Knowledge,Machine Learning,cs.LG,2021-03-26,3/26/21,"['Omar Maddouri', 'Xiaoning Qian', 'Byung-Jun Yoon']",'Omar Maddouri',"Clustering data into meaningful subsets is a major task in scientific data
analysis. To date, various strategies ranging from model-based approaches to
data-driven schemes, have been devised for efficient and accurate clustering.
One important class of clustering methods that is of a particular interest is
the class of exemplar-based approaches. This interest primarily stems from the
amount of compressed information encoded in these exemplars that effectively
reflect the major characteristics of the respective clusters. Affinity
propagation (AP) has proven to be a powerful exemplar-based approach that
refines the set of optimal exemplars by iterative pairwise message updates.
However, a critical limitation is its inability to capitalize on known
networked relations between data points often available for various scientific
datasets. To mitigate this shortcoming, we propose geometric-AP, a novel
clustering algorithm that effectively extends AP to take advantage of the
network topology. Geometric-AP obeys network constraints and uses max-sum
belief propagation to leverage the available network topology for generating
smooth clusters over the network. Extensive performance assessment reveals a
significant enhancement in the quality of the clustering results when compared
to benchmark clustering schemes. Especially, we demonstrate that geometric-AP
performs extremely well even in cases where the original AP fails drastically.",200
abs-2204.01852v1,"A Data-Driven Framework for Identifying Investment Opportunities in
  Private Equity",Machine Learning,cs.LG,2022-04-04,4/4/22,"['Samantha Petersone', 'Alwin Tan', 'Richard Allmendinger', 'Sujit Roy', 'James Hales']",'Samantha Petersone',"The core activity of a Private Equity (PE) firm is to invest into companies
in order to provide the investors with profit, usually within 4-7 years. To
invest into a company or not is typically done manually by looking at various
performance indicators of the company and then making a decision often based on
instinct. This process is rather unmanageable given the large number of
companies to potentially invest. Moreover, as more data about company
performance indicators becomes available and the number of different indicators
one may want to consider increases, manual crawling and assessment of
investment opportunities becomes inefficient and ultimately impossible. To
address these issues, this paper proposes a framework for automated data-driven
screening of investment opportunities and thus the recommendation of businesses
to invest in. The framework draws on data from several sources to assess the
financial and managerial position of a company, and then uses an explainable
artificial intelligence (XAI) engine to suggest investment recommendations. The
robustness of the model is validated using different AI algorithms, class
imbalance-handling methods, and features extracted from the available data
sources.",181
abs-2211.16459v2,A Revenue Function for Comparison-Based Hierarchical Clustering,Machine Learning,cs.LG,2022-11-29,4/2/23,"['Aishik Mandal', 'Michaël Perrot', 'Debarghya Ghoshdastidar']",'Aishik Mandal',"Comparison-based learning addresses the problem of learning when, instead of
explicit features or pairwise similarities, one only has access to comparisons
of the form: \emph{Object $A$ is more similar to $B$ than to $C$.} Recently, it
has been shown that, in Hierarchical Clustering, single and complete linkage
can be directly implemented using only such comparisons while several
algorithms have been proposed to emulate the behaviour of average linkage.
Hence, finding hierarchies (or dendrograms) using only comparisons is a well
understood problem. However, evaluating their meaningfulness when no
ground-truth nor explicit similarities are available remains an open question.
  In this paper, we bridge this gap by proposing a new revenue function that
allows one to measure the goodness of dendrograms using only comparisons. We
show that this function is closely related to Dasgupta's cost for hierarchical
clustering that uses pairwise similarities. On the theoretical side, we use the
proposed revenue function to resolve the open problem of whether one can
approximately recover a latent hierarchy using few triplet comparisons. On the
practical side, we present principled algorithms for comparison-based
hierarchical clustering based on the maximisation of the revenue and we
empirically compare them with existing methods.",195
abs-2210.12054v2,"Towards Global Neural Network Abstractions with Locally-Exact
  Reconstruction",Machine Learning,cs.LG,2022-10-21,3/31/23,"['Edoardo Manino', 'Iury Bessa', 'Lucas Cordeiro']",'Edoardo Manino',"Neural networks are a powerful class of non-linear functions. However, their
black-box nature makes it difficult to explain their behaviour and certify
their safety. Abstraction techniques address this challenge by transforming the
neural network into a simpler, over-approximated function. Unfortunately,
existing abstraction techniques are slack, which limits their applicability to
small local regions of the input domain. In this paper, we propose Global
Interval Neural Network Abstractions with Center-Exact Reconstruction
(GINNACER). Our novel abstraction technique produces sound over-approximation
bounds over the whole input domain while guaranteeing exact reconstructions for
any given local input. Our experiments show that GINNACER is several orders of
magnitude tighter than state-of-the-art global abstraction techniques, while
being competitive with local ones.",115
abs-2305.14286v3,Equivariant Neural Simulators for Stochastic Spatiotemporal Dynamics,Machine Learning,cs.LG,2023-05-23,9/13/24,"['Koen Minartz', 'Yoeri Poels', 'Simon Koop', 'Vlado Menkovski']",'Koen Minartz',"Neural networks are emerging as a tool for scalable data-driven simulation of
high-dimensional dynamical systems, especially in settings where numerical
methods are infeasible or computationally expensive. Notably, it has been shown
that incorporating domain symmetries in deterministic neural simulators can
substantially improve their accuracy, sample efficiency, and parameter
efficiency. However, to incorporate symmetries in probabilistic neural
simulators that can simulate stochastic phenomena, we need a model that
produces equivariant distributions over trajectories, rather than equivariant
function approximations. In this paper, we propose Equivariant Probabilistic
Neural Simulation (EPNS), a framework for autoregressive probabilistic modeling
of equivariant distributions over system evolutions. We use EPNS to design
models for a stochastic n-body system and stochastic cellular dynamics. Our
results show that EPNS considerably outperforms existing neural network-based
methods for probabilistic simulation. More specifically, we demonstrate that
incorporating equivariance in EPNS improves simulation quality, data
efficiency, rollout stability, and uncertainty quantification. We conclude that
EPNS is a promising method for efficient and effective data-driven
probabilistic simulation in a diverse range of domains.",168
abs-2108.08643v1,Batch Curation for Unsupervised Contrastive Representation Learning,Machine Learning,cs.LG,2021-08-19,8/19/21,"['Michael C. Welle', 'Petra Poklukar', 'Danica Kragic']",'Michael C. Welle',"The state-of-the-art unsupervised contrastive visual representation learning
methods that have emerged recently (SimCLR, MoCo, SwAV) all make use of data
augmentations in order to construct a pretext task of instant discrimination
consisting of similar and dissimilar pairs of images. Similar pairs are
constructed by randomly extracting patches from the same image and applying
several other transformations such as color jittering or blurring, while
transformed patches from different image instances in a given batch are
regarded as dissimilar pairs. We argue that this approach can result similar
pairs that are \textit{semantically} dissimilar. In this work, we address this
problem by introducing a \textit{batch curation} scheme that selects batches
during the training process that are more inline with the underlying
contrastive objective. We provide insights into what constitutes beneficial
similar and dissimilar pairs as well as validate \textit{batch curation} on
CIFAR10 by integrating it in the SimCLR model.",146
abs-2011.00716v5,PAC Confidence Predictions for Deep Neural Network Classifiers,Machine Learning,cs.LG,2020-11-02,3/17/21,"['Sangdon Park', 'Shuo Li', 'Insup Lee', 'Osbert Bastani']",'Sangdon Park',"A key challenge for deploying deep neural networks (DNNs) in safety critical
settings is the need to provide rigorous ways to quantify their uncertainty. In
this paper, we propose a novel algorithm for constructing predicted
classification confidences for DNNs that comes with provable correctness
guarantees. Our approach uses Clopper-Pearson confidence intervals for the
Binomial distribution in conjunction with the histogram binning approach to
calibrated prediction. In addition, we demonstrate how our predicted
confidences can be used to enable downstream guarantees in two settings: (i)
fast DNN inference, where we demonstrate how to compose a fast but inaccurate
DNN with an accurate but slow DNN in a rigorous way to improve performance
without sacrificing accuracy, and (ii) safe planning, where we guarantee safety
when using a DNN to predict whether a given action is safe based on visual
observations. In our experiments, we demonstrate that our approach can be used
to provide guarantees for state-of-the-art DNNs.",155
abs-2405.14303v2,Similarity-Navigated Conformal Prediction for Graph Neural Networks,Machine Learning,cs.LG,2024-05-23,1/4/25,"['Jianqing Song', 'Jianguo Huang', 'Wenyu Jiang', 'Baoming Zhang', 'Shuangjie Li', 'Chongjun Wang']",'Jianqing Song',"Graph Neural Networks have achieved remarkable accuracy in semi-supervised
node classification tasks. However, these results lack reliable uncertainty
estimates. Conformal prediction methods provide a theoretical guarantee for
node classification tasks, ensuring that the conformal prediction set contains
the ground-truth label with a desired probability (e.g., 95%). In this paper,
we empirically show that for each node, aggregating the non-conformity scores
of nodes with the same label can improve the efficiency of conformal prediction
sets while maintaining valid marginal coverage. This observation motivates us
to propose a novel algorithm named Similarity-Navigated Adaptive Prediction
Sets (SNAPS), which aggregates the non-conformity scores based on feature
similarity and structural neighborhood. The key idea behind SNAPS is that nodes
with high feature similarity or direct connections tend to have the same label.
By incorporating adaptive similar nodes information, SNAPS can generate compact
prediction sets and increase the singleton hit ratio (correct prediction sets
of size one). Moreover, we theoretically provide a finite-sample coverage
guarantee of SNAPS. Extensive experiments demonstrate the superiority of SNAPS,
improving the efficiency of prediction sets and singleton hit ratio while
maintaining valid coverage.",182
abs-2406.14047v1,Constrained Meta Agnostic Reinforcement Learning,Machine Learning,cs.LG,2024-06-20,6/20/24,"['Karam Daaboul', 'Florian Kuhm', 'Tim Joseph', 'J. Marius Zoellner']",'Karam Daaboul',"Meta-Reinforcement Learning (Meta-RL) aims to acquire meta-knowledge for
quick adaptation to diverse tasks. However, applying these policies in
real-world environments presents a significant challenge in balancing rapid
adaptability with adherence to environmental constraints. Our novel approach,
Constraint Model Agnostic Meta Learning (C-MAML), merges meta learning with
constrained optimization to address this challenge. C-MAML enables rapid and
efficient task adaptation by incorporating task-specific constraints directly
into its meta-algorithm framework during the training phase. This fusion
results in safer initial parameters for learning new tasks. We demonstrate the
effectiveness of C-MAML in simulated locomotion with wheeled robot tasks of
varying complexity, highlighting its practicality and robustness in dynamic
environments.",107
abs-2408.07906v1,KAN versus MLP on Irregular or Noisy Functions,Machine Learning,cs.LG,2024-08-15,8/15/24,"['Chen Zeng', 'Jiahui Wang', 'Haoran Shen', 'Qiao Wang']",'Chen Zeng',"In this paper, we compare the performance of Kolmogorov-Arnold Networks (KAN)
and Multi-Layer Perceptron (MLP) networks on irregular or noisy functions. We
control the number of parameters and the size of the training samples to ensure
a fair comparison. For clarity, we categorize the functions into six types:
regular functions, continuous functions with local non-differentiable points,
functions with jump discontinuities, functions with singularities, functions
with coherent oscillations, and noisy functions. Our experimental results
indicate that KAN does not always perform best. For some types of functions,
MLP outperforms or performs comparably to KAN. Furthermore, increasing the size
of training samples can improve performance to some extent. When noise is added
to functions, the irregular features are often obscured by the noise, making it
challenging for both MLP and KAN to extract these features effectively. We hope
these experiments provide valuable insights for future neural network research
and encourage further investigations to overcome these challenges.",154
abs-2212.10777v4,"Hierarchically branched diffusion models leverage dataset structure for
  class-conditional generation",Machine Learning,cs.LG,2022-12-21,2/1/24,"['Alex M. Tseng', 'Max Shen', 'Tommaso Biancalani', 'Gabriele Scalia']",'Alex M. Tseng',"Class-labeled datasets, particularly those common in scientific domains, are
rife with internal structure, yet current class-conditional diffusion models
ignore these relationships and implicitly diffuse on all classes in a flat
fashion. To leverage this structure, we propose hierarchically branched
diffusion models as a novel framework for class-conditional generation.
Branched diffusion models rely on the same diffusion process as traditional
models, but learn reverse diffusion separately for each branch of a hierarchy.
We highlight several advantages of branched diffusion models over the current
state-of-the-art methods for class-conditional diffusion, including extension
to novel classes in a continual-learning setting, a more sophisticated form of
analogy-based conditional generation (i.e. transmutation), and a novel
interpretability into the generation process. We extensively evaluate branched
diffusion models on several benchmark and large real-world scientific datasets
spanning many data modalities.",132
abs-2301.09381v1,"A Structural Approach to the Design of Domain Specific Neural Network
  Architectures",Machine Learning,cs.LG,2023-01-23,1/23/23,['Gerrit Nolte'],'Gerrit Nolte',"This is a master's thesis concerning the theoretical ideas of geometric deep
learning. Geometric deep learning aims to provide a structured characterization
of neural network architectures, specifically focused on the ideas of
invariance and equivariance of data with respect to given transformations.
  This thesis aims to provide a theoretical evaluation of geometric deep
learning, compiling theoretical results that characterize the properties of
invariant neural networks with respect to learning performance.",70
