id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2305.06973v2,FreePoint: Unsupervised Point Cloud Instance Segmentation,Computer Vision and Pattern Recognition,cs.CV,2023-05-11,6/15/24,"['Zhikai Zhang', 'Jian Ding', 'Li Jiang', 'Dengxin Dai', 'Gui-Song Xia']",'Zhikai Zhang',"Instance segmentation of point clouds is a crucial task in 3D field with
numerous applications that involve localizing and segmenting objects in a
scene. However, achieving satisfactory results requires a large number of
manual annotations, which is a time-consuming and expensive process. To
alleviate dependency on annotations, we propose a novel framework, FreePoint,
for underexplored unsupervised class-agnostic instance segmentation on point
clouds. In detail, we represent the point features by combining coordinates,
colors, and self-supervised deep features. Based on the point features, we
perform a bottom-up multicut algorithm to segment point clouds into coarse
instance masks as pseudo labels, which are used to train a point cloud instance
segmentation model. We propose an id-as-feature strategy at this stage to
alleviate the randomness of the multicut algorithm and improve the pseudo
labels' quality. During training, we propose a weakly-supervised two-step
training strategy and corresponding losses to overcome the inaccuracy of coarse
masks. FreePoint has achieved breakthroughs in unsupervised class-agnostic
instance segmentation on point clouds and outperformed previous traditional
methods by over 18.2% and a competitive concurrent work UnScene3D by 5.5% in
AP. Additionally, when used as a pretext task and fine-tuned on S3DIS,
FreePoint performs significantly better than existing self-supervised
pre-training methods with limited annotations and surpasses CSC by 6.0% in AP
with 10% annotation masks.",215
abs-2403.05846v2,Diffusion Lens: Interpreting Text Encoders in Text-to-Image Pipelines,Computer Vision and Pattern Recognition,cs.CV,2024-03-09,10/21/24,"['Michael Toker', 'Hadas Orgad', 'Mor Ventura', 'Dana Arad', 'Yonatan Belinkov']",'Michael Toker',"Text-to-image diffusion models (T2I) use a latent representation of a text
prompt to guide the image generation process. However, the process by which the
encoder produces the text representation is unknown. We propose the Diffusion
Lens, a method for analyzing the text encoder of T2I models by generating
images from its intermediate representations. Using the Diffusion Lens, we
perform an extensive analysis of two recent T2I models. Exploring compound
prompts, we find that complex scenes describing multiple objects are composed
progressively and more slowly compared to simple scenes; Exploring knowledge
retrieval, we find that representation of uncommon concepts requires further
computation compared to common concepts, and that knowledge retrieval is
gradual across layers. Overall, our findings provide valuable insights into the
text encoder component in T2I pipelines.",127
abs-2302.13074v1,Temporal Segment Transformer for Action Segmentation,Computer Vision and Pattern Recognition,cs.CV,2023-02-25,2/25/23,"['Zhichao Liu', 'Leshan Wang', 'Desen Zhou', 'Jian Wang', 'Songyang Zhang', 'Yang Bai', 'Errui Ding', 'Rui Fan']",'Zhichao Liu',"Recognizing human actions from untrimmed videos is an important task in
activity understanding, and poses unique challenges in modeling long-range
temporal relations. Recent works adopt a predict-and-refine strategy which
converts an initial prediction to action segments for global context modeling.
However, the generated segment representations are often noisy and exhibit
inaccurate segment boundaries, over-segmentation and other problems. To deal
with these issues, we propose an attention based approach which we call
\textit{temporal segment transformer}, for joint segment relation modeling and
denoising. The main idea is to denoise segment representations using attention
between segment and frame representations, and also use inter-segment attention
to capture temporal correlations between segments. The refined segment
representations are used to predict action labels and adjust segment
boundaries, and a final action segmentation is produced based on voting from
segment masks. We show that this novel architecture achieves state-of-the-art
accuracy on the popular 50Salads, GTEA and Breakfast benchmarks. We also
conduct extensive ablations to demonstrate the effectiveness of different
components of our design.",166
abs-2301.09249v2,Exploring Active 3D Object Detection from a Generalization Perspective,Computer Vision and Pattern Recognition,cs.CV,2023-01-23,2/8/23,"['Yadan Luo', 'Zhuoxiao Chen', 'Zijian Wang', 'Xin Yu', 'Zi Huang', 'Mahsa Baktashmotlagh']",'Yadan Luo',"To alleviate the high annotation cost in LiDAR-based 3D object detection,
active learning is a promising solution that learns to select only a small
portion of unlabeled data to annotate, without compromising model performance.
Our empirical study, however, suggests that mainstream uncertainty-based and
diversity-based active learning policies are not effective when applied in the
3D detection task, as they fail to balance the trade-off between point cloud
informativeness and box-level annotation costs. To overcome this limitation, we
jointly investigate three novel criteria in our framework Crb for point cloud
acquisition - label conciseness}, feature representativeness and geometric
balance, which hierarchically filters out the point clouds of redundant 3D
bounding box labels, latent features and geometric characteristics (e.g., point
cloud density) from the unlabeled sample pool and greedily selects informative
ones with fewer objects to annotate. Our theoretical analysis demonstrates that
the proposed criteria align the marginal distributions of the selected subset
and the prior distributions of the unseen test set, and minimizes the upper
bound of the generalization error. To validate the effectiveness and
applicability of Crb, we conduct extensive experiments on the two benchmark 3D
object detection datasets of KITTI and Waymo and examine both one-stage (i.e.,
Second) and two-stage 3D detectors (i.e., Pv-rcnn). Experiments evidence that
the proposed approach outperforms existing active learning strategies and
achieves fully supervised performance requiring $1\%$ and $8\%$ annotations of
bounding boxes and point clouds, respectively. Source code:
https://github.com/Luoyadan/CRB-active-3Ddet.",236
abs-2301.03046v2,STPrivacy: Spatio-Temporal Privacy-Preserving Action Recognition,Computer Vision and Pattern Recognition,cs.CV,2023-01-08,3/12/23,"['Ming Li', 'Xiangyu Xu', 'Hehe Fan', 'Pan Zhou', 'Jun Liu', 'Jia-Wei Liu', 'Jiahe Li', 'Jussi Keppo', 'Mike Zheng Shou', 'Shuicheng Yan']",'Ming Li',"Existing methods of privacy-preserving action recognition (PPAR) mainly focus
on frame-level (spatial) privacy removal through 2D CNNs. Unfortunately, they
have two major drawbacks. First, they may compromise temporal dynamics in input
videos, which are critical for accurate action recognition. Second, they are
vulnerable to practical attacking scenarios where attackers probe for privacy
from an entire video rather than individual frames. To address these issues, we
propose a novel framework STPrivacy to perform video-level PPAR. For the first
time, we introduce vision Transformers into PPAR by treating a video as a
tubelet sequence, and accordingly design two complementary mechanisms, i.e.,
sparsification and anonymization, to remove privacy from a spatio-temporal
perspective. In specific, our privacy sparsification mechanism applies adaptive
token selection to abandon action-irrelevant tubelets. Then, our anonymization
mechanism implicitly manipulates the remaining action-tubelets to erase privacy
in the embedding space through adversarial learning. These mechanisms provide
significant advantages in terms of privacy preservation for human eyes and
action-privacy trade-off adjustment during deployment. We additionally
contribute the first two large-scale PPAR benchmarks, VP-HMDB51 and VP-UCF101,
to the community. Extensive evaluations on them, as well as two other tasks,
validate the effectiveness and generalization capability of our framework.",195
abs-2401.11085v1,"Adaptive Global-Local Representation Learning and Selection for
  Cross-Domain Facial Expression Recognition",Computer Vision and Pattern Recognition,cs.CV,2024-01-20,1/20/24,"['Yuefang Gao', 'Yuhao Xie', 'Zeke Zexi Hu', 'Tianshui Chen', 'Liang Lin']",'Yuefang Gao',"Domain shift poses a significant challenge in Cross-Domain Facial Expression
Recognition (CD-FER) due to the distribution variation across different
domains. Current works mainly focus on learning domain-invariant features
through global feature adaptation, while neglecting the transferability of
local features. Additionally, these methods lack discriminative supervision
during training on target datasets, resulting in deteriorated feature
representation in target domain. To address these limitations, we propose an
Adaptive Global-Local Representation Learning and Selection (AGLRLS) framework.
The framework incorporates global-local adversarial adaptation and
semantic-aware pseudo label generation to enhance the learning of
domain-invariant and discriminative feature during training. Meanwhile, a
global-local prediction consistency learning is introduced to improve
classification results during inference. Specifically, the framework consists
of separate global-local adversarial learning modules that learn
domain-invariant global and local features independently. We also design a
semantic-aware pseudo label generation module, which computes semantic labels
based on global and local features. Moreover, a novel dynamic threshold
strategy is employed to learn the optimal thresholds by leveraging independent
prediction of global and local features, ensuring filtering out the unreliable
pseudo labels while retaining reliable ones. These labels are utilized for
model optimization through the adversarial learning process in an end-to-end
manner. During inference, a global-local prediction consistency module is
developed to automatically learn an optimal result from multiple predictions.
We conduct comprehensive experiments and analysis based on a fair evaluation
benchmark. The results demonstrate that the proposed framework outperforms the
current competing methods by a substantial margin.",241
abs-2403.06292v1,"Transformer based Multitask Learning for Image Captioning and Object
  Detection",Computer Vision and Pattern Recognition,cs.CV,2024-03-10,3/10/24,"['Debolena Basak', 'P. K. Srijith', 'Maunendra Sankar Desarkar']",'Debolena Basak',"In several real-world scenarios like autonomous navigation and mobility, to
obtain a better visual understanding of the surroundings, image captioning and
object detection play a crucial role. This work introduces a novel multitask
learning framework that combines image captioning and object detection into a
joint model. We propose TICOD, Transformer-based Image Captioning and Object
detection model for jointly training both tasks by combining the losses
obtained from image captioning and object detection networks. By leveraging
joint training, the model benefits from the complementary information shared
between the two tasks, leading to improved performance for image captioning.
Our approach utilizes a transformer-based architecture that enables end-to-end
network integration for image captioning and object detection and performs both
tasks jointly. We evaluate the effectiveness of our approach through
comprehensive experiments on the MS-COCO dataset. Our model outperforms the
baselines from image captioning literature by achieving a 3.65% improvement in
BERTScore.",148
abs-2305.13284v1,Target-Aware Generative Augmentations for Single-Shot Adaptation,Computer Vision and Pattern Recognition,cs.CV,2023-05-22,5/22/23,"['Kowshik Thopalli', 'Rakshith Subramanyam', 'Pavan Turaga', 'Jayaraman J. Thiagarajan']",'Kowshik Thopalli',"In this paper, we address the problem of adapting models from a source domain
to a target domain, a task that has become increasingly important due to the
brittle generalization of deep neural networks. While several test-time
adaptation techniques have emerged, they typically rely on synthetic toolbox
data augmentations in cases of limited target data availability. We consider
the challenging setting of single-shot adaptation and explore the design of
augmentation strategies. We argue that augmentations utilized by existing
methods are insufficient to handle large distribution shifts, and hence propose
a new approach SiSTA, which first fine-tunes a generative model from the source
domain using a single-shot target, and then employs novel sampling strategies
for curating synthetic target data. Using experiments on a variety of
benchmarks, distribution shifts and image corruptions, we find that SiSTA
produces significantly improved generalization over existing baselines in face
attribute detection and multi-class object recognition. Furthermore, SiSTA
performs competitively to models obtained by training on larger target
datasets. Our codes can be accessed at https://github.com/Rakshith-2905/SiSTA.",169
abs-2302.02124v2,"Transform, Contrast and Tell: Coherent Entity-Aware Multi-Image
  Captioning",Computer Vision and Pattern Recognition,cs.CV,2023-02-04,11/29/23,['Jingqiang Chen'],'Jingqiang Chen',"Coherent entity-aware multi-image captioning aims to generate coherent
captions for neighboring images in a news document. There are coherence
relationships among neighboring images because they often describe same
entities or events. These relationships are important for entity-aware
multi-image captioning, but are neglected in entity-aware single-image
captioning. Most existing work focuses on single-image captioning, while
multi-image captioning has not been explored before. Hence, this paper proposes
a coherent entity-aware multi-image captioning model by making use of coherence
relationships. The model consists of a Transformer-based caption generation
model and two types of contrastive learning-based coherence mechanisms. The
generation model generates the caption by paying attention to the image and the
accompanying text. The caption-caption coherence mechanism aims to render
entities in the caption of the image be also in captions of neighboring images.
The caption-image-text coherence mechanism aims to render entities in the
caption of the image be also in the accompanying text. To evaluate coherence
between captions, two coherence evaluation metrics are proposed. The new
dataset DM800K is constructed that has more images per document than two
existing datasets GoodNews and NYT800K, and is more suitable for multi-image
captioning. Experiments on three datasets show the proposed captioning model
outperforms 7 baselines according to BLUE, Rouge, METEOR, and entity precision
and recall scores. Experiments also show that the generated captions are more
coherent than that of baselines according to caption entity scores, caption
Rouge scores, the two proposed coherence evaluation metrics, and human
evaluations.",242
abs-2309.02773v3,"Diffusion Model is Secretly a Training-free Open Vocabulary Semantic
  Segmenter",Computer Vision and Pattern Recognition,cs.CV,2023-09-06,1/22/24,"['Jinglong Wang', 'Xiawei Li', 'Jing Zhang', 'Qingyuan Xu', 'Qin Zhou', 'Qian Yu', 'Lu Sheng', 'Dong Xu']",'Jinglong Wang',"The pre-trained text-image discriminative models, such as CLIP, has been
explored for open-vocabulary semantic segmentation with unsatisfactory results
due to the loss of crucial localization information and awareness of object
shapes. Recently, there has been a growing interest in expanding the
application of generative models from generation tasks to semantic
segmentation. These approaches utilize generative models either for generating
annotated data or extracting features to facilitate semantic segmentation. This
typically involves generating a considerable amount of synthetic data or
requiring additional mask annotations. To this end, we uncover the potential of
generative text-to-image diffusion models (e.g., Stable Diffusion) as highly
efficient open-vocabulary semantic segmenters, and introduce a novel
training-free approach named DiffSegmenter. The insight is that to generate
realistic objects that are semantically faithful to the input text, both the
complete object shapes and the corresponding semantics are implicitly learned
by diffusion models. We discover that the object shapes are characterized by
the self-attention maps while the semantics are indicated through the
cross-attention maps produced by the denoising U-Net, forming the basis of our
segmentation results.Additionally, we carefully design effective textual
prompts and a category filtering mechanism to further enhance the segmentation
results. Extensive experiments on three benchmark datasets show that the
proposed DiffSegmenter achieves impressive results for open-vocabulary semantic
segmentation.",211
abs-2404.07686v1,Depth Estimation using Weighted-loss and Transfer Learning,Computer Vision and Pattern Recognition,cs.CV,2024-04-11,4/11/24,"['Muhammad Adeel Hafeez', 'Michael G. Madden', 'Ganesh Sistu', 'Ihsan Ullah']",'Muhammad Adeel Hafeez',"Depth estimation from 2D images is a common computer vision task that has
applications in many fields including autonomous vehicles, scene understanding
and robotics. The accuracy of a supervised depth estimation method mainly
relies on the chosen loss function, the model architecture, quality of data and
performance metrics. In this study, we propose a simplified and adaptable
approach to improve depth estimation accuracy using transfer learning and an
optimized loss function. The optimized loss function is a combination of
weighted losses to which enhance robustness and generalization: Mean Absolute
Error (MAE), Edge Loss and Structural Similarity Index (SSIM). We use a grid
search and a random search method to find optimized weights for the losses,
which leads to an improved model. We explore multiple encoder-decoder-based
models including DenseNet121, DenseNet169, DenseNet201, and EfficientNet for
the supervised depth estimation model on NYU Depth Dataset v2. We observe that
the EfficientNet model, pre-trained on ImageNet for classification when used as
an encoder, with a simple upsampling decoder, gives the best results in terms
of RSME, REL and log10: 0.386, 0.113 and 0.049, respectively. We also perform a
qualitative analysis which illustrates that our model produces depth maps that
closely resemble ground truth, even in cases where the ground truth is flawed.
The results indicate significant improvements in accuracy and robustness, with
EfficientNet being the most successful architecture.",224
abs-2306.12203v1,"Polygon Detection for Room Layout Estimation using Heterogeneous Graphs
  and Wireframes",Computer Vision and Pattern Recognition,cs.CV,2023-06-21,6/21/23,"['David Gillsjö', 'Gabrielle Flood', 'Kalle Åström']",'David Gillsjö',"This paper presents a neural network based semantic plane detection method
utilizing polygon representations. The method can for example be used to solve
room layout estimations tasks. The method is built on, combines and further
develops several different modules from previous research. The network takes an
RGB image and estimates a wireframe as well as a feature space using an
hourglass backbone. From these, line and junction features are sampled. The
lines and junctions are then represented as an undirected graph, from which
polygon representations of the sought planes are obtained. Two different
methods for this last step are investigated, where the most promising method is
built on a heterogeneous graph transformer. The final output is in all cases a
projection of the semantic planes in 2D. The methods are evaluated on the
Structured 3D dataset and we investigate the performance both using sampled and
estimated wireframes. The experiments show the potential of the graph-based
method by outperforming state of the art methods in Room Layout estimation in
the 2D metrics using synthetic wireframe detections.",175
abs-2309.01141v4,"VGDiffZero: Text-to-image Diffusion Models Can Be Zero-shot Visual
  Grounders",Computer Vision and Pattern Recognition,cs.CV,2023-09-03,1/23/24,"['Xuyang Liu', 'Siteng Huang', 'Yachen Kang', 'Honggang Chen', 'Donglin Wang']",'Xuyang Liu',"Large-scale text-to-image diffusion models have shown impressive capabilities
for generative tasks by leveraging strong vision-language alignment from
pre-training. However, most vision-language discriminative tasks require
extensive fine-tuning on carefully-labeled datasets to acquire such alignment,
with great cost in time and computing resources. In this work, we explore
directly applying a pre-trained generative diffusion model to the challenging
discriminative task of visual grounding without any fine-tuning and additional
training dataset. Specifically, we propose VGDiffZero, a simple yet effective
zero-shot visual grounding framework based on text-to-image diffusion models.
We also design a comprehensive region-scoring method considering both global
and local contexts of each isolated proposal. Extensive experiments on RefCOCO,
RefCOCO+, and RefCOCOg show that VGDiffZero achieves strong performance on
zero-shot visual grounding. Our code is available at
https://github.com/xuyang-liu16/VGDiffZero.",125
abs-2304.11829v2,Hierarchical Diffusion Autoencoders and Disentangled Image Manipulation,Computer Vision and Pattern Recognition,cs.CV,2023-04-24,4/25/23,"['Zeyu Lu', 'Chengyue Wu', 'Xinyuan Chen', 'Yaohui Wang', 'Lei Bai', 'Yu Qiao', 'Xihui Liu']",'Zeyu Lu',"Diffusion models have attained impressive visual quality for image synthesis.
However, how to interpret and manipulate the latent space of diffusion models
has not been extensively explored. Prior work diffusion autoencoders encode the
semantic representations into a semantic latent code, which fails to reflect
the rich information of details and the intrinsic feature hierarchy. To
mitigate those limitations, we propose Hierarchical Diffusion Autoencoders
(HDAE) that exploit the fine-grained-to-abstract and lowlevel-to-high-level
feature hierarchy for the latent space of diffusion models. The hierarchical
latent space of HDAE inherently encodes different abstract levels of semantics
and provides more comprehensive semantic representations. In addition, we
propose a truncated-feature-based approach for disentangled image manipulation.
We demonstrate the effectiveness of our proposed approach with extensive
experiments and applications on image reconstruction, style mixing,
controllable interpolation, detail-preserving and disentangled image
manipulation, and multi-modal semantic image synthesis.",139
abs-2310.11173v1,"Knowledge Extraction and Distillation from Large-Scale Image-Text
  Colonoscopy Records Leveraging Large Language and Vision Models",Computer Vision and Pattern Recognition,cs.CV,2023-10-17,10/17/23,"['Shuo Wang', 'Yan Zhu', 'Xiaoyuan Luo', 'Zhiwei Yang', 'Yizhe Zhang', 'Peiyao Fu', 'Manning Wang', 'Zhijian Song', 'Quanlin Li', 'Pinghong Zhou', 'Yike Guo']",'Shuo Wang',"The development of artificial intelligence systems for colonoscopy analysis
often necessitates expert-annotated image datasets. However, limitations in
dataset size and diversity impede model performance and generalisation.
Image-text colonoscopy records from routine clinical practice, comprising
millions of images and text reports, serve as a valuable data source, though
annotating them is labour-intensive. Here we leverage recent advancements in
large language and vision models and propose EndoKED, a data mining paradigm
for deep knowledge extraction and distillation. EndoKED automates the
transformation of raw colonoscopy records into image datasets with pixel-level
annotation. We validate EndoKED using multi-centre datasets of raw colonoscopy
records (~1 million images), demonstrating its superior performance in training
polyp detection and segmentation models. Furthermore, the EndoKED pre-trained
vision backbone enables data-efficient and generalisable learning for optical
biopsy, achieving expert-level performance in both retrospective and
prospective validation.",136
abs-2306.08687v3,Norm-guided latent space exploration for text-to-image generation,Computer Vision and Pattern Recognition,cs.CV,2023-06-14,11/5/23,"['Dvir Samuel', 'Rami Ben-Ari', 'Nir Darshan', 'Haggai Maron', 'Gal Chechik']",'Dvir Samuel',"Text-to-image diffusion models show great potential in synthesizing a large
variety of concepts in new compositions and scenarios. However, the latent
space of initial seeds is still not well understood and its structure was shown
to impact the generation of various concepts. Specifically, simple operations
like interpolation and finding the centroid of a set of seeds perform poorly
when using standard Euclidean or spherical metrics in the latent space. This
paper makes the observation that, in current training procedures, diffusion
models observed inputs with a narrow range of norm values. This has strong
implications for methods that rely on seed manipulation for image generation,
with applications to few-shot and long-tail learning tasks. To address this
issue, we propose a novel method for interpolating between two seeds and
demonstrate that it defines a new non-Euclidean metric that takes into account
a norm-based prior on seeds. We describe a simple yet efficient algorithm for
approximating this interpolation procedure and use it to further define
centroids in the latent seed space. We show that our new interpolation and
centroid techniques significantly enhance the generation of rare concept
images. This further leads to state-of-the-art performance on few-shot and
long-tail benchmarks, improving prior approaches in terms of generation speed,
image quality, and semantic content.",209
abs-2403.11882v1,ReGenNet: Towards Human Action-Reaction Synthesis,Computer Vision and Pattern Recognition,cs.CV,2024-03-18,3/18/24,"['Liang Xu', 'Yizhou Zhou', 'Yichao Yan', 'Xin Jin', 'Wenhan Zhu', 'Fengyun Rao', 'Xiaokang Yang', 'Wenjun Zeng']",'Liang Xu',"Humans constantly interact with their surrounding environments. Current
human-centric generative models mainly focus on synthesizing humans plausibly
interacting with static scenes and objects, while the dynamic human
action-reaction synthesis for ubiquitous causal human-human interactions is
less explored. Human-human interactions can be regarded as asymmetric with
actors and reactors in atomic interaction periods. In this paper, we
comprehensively analyze the asymmetric, dynamic, synchronous, and detailed
nature of human-human interactions and propose the first multi-setting human
action-reaction synthesis benchmark to generate human reactions conditioned on
given human actions. To begin with, we propose to annotate the actor-reactor
order of the interaction sequences for the NTU120, InterHuman, and Chi3D
datasets. Based on them, a diffusion-based generative model with a Transformer
decoder architecture called ReGenNet together with an explicit distance-based
interaction loss is proposed to predict human reactions in an online manner,
where the future states of actors are unavailable to reactors. Quantitative and
qualitative results show that our method can generate instant and plausible
human reactions compared to the baselines, and can generalize to unseen actor
motions and viewpoint changes.",177
abs-2306.08251v3,GBSD: Generative Bokeh with Stage Diffusion,Computer Vision and Pattern Recognition,cs.CV,2023-06-14,4/17/24,"['Jieren Deng', 'Xin Zhou', 'Hao Tian', 'Zhihong Pan', 'Derek Aguiar']",'Jieren Deng',"The bokeh effect is an artistic technique that blurs out-of-focus areas in a
photograph and has gained interest due to recent developments in text-to-image
synthesis and the ubiquity of smart-phone cameras and photo-sharing apps. Prior
work on rendering bokeh effects have focused on post hoc image manipulation to
produce similar blurring effects in existing photographs using classical
computer graphics or neural rendering techniques, but have either depth
discontinuity artifacts or are restricted to reproducing bokeh effects that are
present in the training data. More recent diffusion based models can synthesize
images with an artistic style, but either require the generation of
high-dimensional masks, expensive fine-tuning, or affect global image
characteristics. In this paper, we present GBSD, the first generative
text-to-image model that synthesizes photorealistic images with a bokeh style.
Motivated by how image synthesis occurs progressively in diffusion models, our
approach combines latent diffusion models with a 2-stage conditioning algorithm
to render bokeh effects on semantically defined objects. Since we can focus the
effect on objects, this semantic bokeh effect is more versatile than classical
rendering techniques. We evaluate GBSD both quantitatively and qualitatively
and demonstrate its ability to be applied in both text-to-image and
image-to-image settings.",197
abs-2303.15122v1,"Parameter Efficient Local Implicit Image Function Network for Face
  Segmentation",Computer Vision and Pattern Recognition,cs.CV,2023-03-27,3/27/23,"['Mausoom Sarkar', 'Nikitha SR', 'Mayur Hemani', 'Rishabh Jain', 'Balaji Krishnamurthy']",'Mausoom Sarkar',"Face parsing is defined as the per-pixel labeling of images containing human
faces. The labels are defined to identify key facial regions like eyes, lips,
nose, hair, etc. In this work, we make use of the structural consistency of the
human face to propose a lightweight face-parsing method using a Local Implicit
Function network, FP-LIIF. We propose a simple architecture having a
convolutional encoder and a pixel MLP decoder that uses 1/26th number of
parameters compared to the state-of-the-art models and yet matches or
outperforms state-of-the-art models on multiple datasets, like CelebAMask-HQ
and LaPa. We do not use any pretraining, and compared to other works, our
network can also generate segmentation at different resolutions without any
changes in the input resolution. This work enables the use of facial
segmentation on low-compute or low-bandwidth devices because of its higher FPS
and smaller model size.",143
abs-2304.09609v1,"MMDR: A Result Feature Fusion Object Detection Approach for Autonomous
  System",Computer Vision and Pattern Recognition,cs.CV,2023-04-19,4/19/23,['Wendong Zhang'],'Wendong Zhang',"Object detection has been extensively utilized in autonomous systems in
recent years, encompassing both 2D and 3D object detection. Recent research in
this field has primarily centered around multimodal approaches for addressing
this issue.In this paper, a multimodal fusion approach based on result
feature-level fusion is proposed. This method utilizes the outcome features
generated from single modality sources, and fuses them for downstream
tasks.Based on this method, a new post-fusing network is proposed for
multimodal object detection, which leverages the single modality outcomes as
features. The proposed approach, called Multi-Modal Detector based on Result
features (MMDR), is designed to work for both 2D and 3D object detection tasks.
Compared to previous multimodal models, the proposed approach in this paper
performs feature fusion at a later stage, enabling better representation of the
deep-level features of single modality sources. Additionally, the MMDR model
incorporates shallow global features during the feature fusion stage, endowing
the model with the ability to perceive background information and the overall
input, thereby avoiding issues such as missed detections.",171
abs-2304.07139v2,"Neuromorphic Optical Flow and Real-time Implementation with Event
  Cameras",Computer Vision and Pattern Recognition,cs.CV,2023-04-14,7/12/23,"['Yannick Schnider', 'Stanislaw Wozniak', 'Mathias Gehrig', 'Jules Lecomte', 'Axel von Arnim', 'Luca Benini', 'Davide Scaramuzza', 'Angeliki Pantazi']",'Yannick Schnider',"Optical flow provides information on relative motion that is an important
component in many computer vision pipelines. Neural networks provide high
accuracy optical flow, yet their complexity is often prohibitive for
application at the edge or in robots, where efficiency and latency play crucial
role. To address this challenge, we build on the latest developments in
event-based vision and spiking neural networks. We propose a new network
architecture, inspired by Timelens, that improves the state-of-the-art
self-supervised optical flow accuracy when operated both in spiking and
non-spiking mode. To implement a real-time pipeline with a physical event
camera, we propose a methodology for principled model simplification based on
activity and latency analysis. We demonstrate high speed optical flow
prediction with almost two orders of magnitude reduced complexity while
maintaining the accuracy, opening the path for real-time deployments.",136
abs-2309.01723v1,"SAF-IS: a Spatial Annotation Free Framework for Instance Segmentation of
  Surgical Tools",Computer Vision and Pattern Recognition,cs.CV,2023-09-04,9/4/23,"['Luca Sestini', 'Benoit Rosa', 'Elena De Momi', 'Giancarlo Ferrigno', 'Nicolas Padoy']",'Luca Sestini',"Instance segmentation of surgical instruments is a long-standing research
problem, crucial for the development of many applications for computer-assisted
surgery. This problem is commonly tackled via fully-supervised training of deep
learning models, requiring expensive pixel-level annotations to train. In this
work, we develop a framework for instance segmentation not relying on spatial
annotations for training. Instead, our solution only requires binary tool
masks, obtainable using recent unsupervised approaches, and binary tool
presence labels, freely obtainable in robot-assisted surgery. Based on the
binary mask information, our solution learns to extract individual tool
instances from single frames, and to encode each instance into a compact vector
representation, capturing its semantic features. Such representations guide the
automatic selection of a tiny number of instances (8 only in our experiments),
displayed to a human operator for tool-type labelling. The gathered information
is finally used to match each training instance with a binary tool presence
label, providing an effective supervision signal to train a tool instance
classifier. We validate our framework on the EndoVis 2017 and 2018 segmentation
datasets. We provide results using binary masks obtained either by manual
annotation or as predictions of an unsupervised binary segmentation model. The
latter solution yields an instance segmentation approach completely free from
spatial annotations, outperforming several state-of-the-art fully-supervised
segmentation approaches.",213
abs-2303.17703v1,"If At First You Don't Succeed: Test Time Re-ranking for Zero-shot,
  Cross-domain Retrieval",Computer Vision and Pattern Recognition,cs.CV,2023-03-30,3/30/23,"['Finlay G. C. Hudson', 'William A. P. Smith']",'Finlay G. C. Hudson',"In this paper we propose a novel method for zero-shot, cross-domain image
retrieval in which we make two key contributions. The first is a test-time
re-ranking procedure that enables query-gallery pairs, without meaningful
shared visual features, to be matched by incorporating gallery-gallery ranks
into an iterative re-ranking process. The second is the use of cross-attention
at training time and knowledge distillation to encourage cross-attention-like
features to be extracted at test time from a single image. When combined with
the Vision Transformer architecture and zero-shot retrieval losses, our
approach yields state-of-the-art results on the Sketchy and TU-Berlin
sketch-based image retrieval benchmarks. However, unlike many previous methods,
none of the components in our approach are engineered specifically towards the
sketch-based image retrieval task - it can be generally applied to any
cross-domain, zero-shot retrieval task. We therefore also show results on
zero-shot cartoon-to-photo retrieval using the Office-Home dataset.",146
abs-2302.10719v2,Memory-augmented Online Video Anomaly Detection,Computer Vision and Pattern Recognition,cs.CV,2023-02-21,9/27/23,"['Leonardo Rossi', 'Vittorio Bernuzzi', 'Tomaso Fontanini', 'Massimo Bertozzi', 'Andrea Prati']",'Leonardo Rossi',"The ability to understand the surrounding scene is of paramount importance
for Autonomous Vehicles (AVs). This paper presents a system capable to work in
an online fashion, giving an immediate response to the arise of anomalies
surrounding the AV, exploiting only the videos captured by a dash-mounted
camera. Our architecture, called MOVAD, relies on two main modules: a
Short-Term Memory Module to extract information related to the ongoing action,
implemented by a Video Swin Transformer (VST), and a Long-Term Memory Module
injected inside the classifier that considers also remote past information and
action context thanks to the use of a Long-Short Term Memory (LSTM) network.
The strengths of MOVAD are not only linked to its excellent performance, but
also to its straightforward and modular architecture, trained in a end-to-end
fashion with only RGB frames with as less assumptions as possible, which makes
it easy to implement and play with. We evaluated the performance of our method
on Detection of Traffic Anomaly (DoTA) dataset, a challenging collection of
dash-mounted camera videos of accidents. After an extensive ablation study,
MOVAD is able to reach an AUC score of 82.17\%, surpassing the current
state-of-the-art by +2.87 AUC. Our code will be available on
https://github.com/IMPLabUniPr/movad/tree/movad_vad",201
