id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2010.16295v3,Sharp threshold for alignment of graph databases with Gaussian weights,Machine Learning (Statistics),stat.ML,2020-10-30,10/26/22,['Luca Ganassali'],'Luca Ganassali',"We study the fundamental limits for reconstruction in weighted graph (or
matrix) database alignment. We consider a model of two graphs where $\pi^*$ is
a planted uniform permutation and all pairs of edge weights $(A_{i,j},
B_{\pi^*(i),\pi^*(j)})_{1 \leq i<j \leq n}$ are i.i.d. pairs of Gaussian
variables with zero mean, unit variance and correlation parameter $\rho \in
[0,1]$. We prove that there is a sharp threshold for exact recovery of $\pi^*$:
if $n \rho^2 \geq (4+\epsilon) \log n + \omega(1)$ for some $\epsilon>0$, there
is an estimator $\hat{\pi}$ -- namely the MAP estimator -- based on the
observation of databases $A,B$ that achieves exact reconstruction with high
probability. Conversely, if $n \rho^2 \leq 4 \log n - \log \log n - \omega(1)$,
then any estimator $\hat{\pi}$ verifies $\hat{\pi}=\pi$ with probability
$o(1)$.
  This result shows that the information-theoretic threshold for exact recovery
is the same as the one obtained for detection in a recent work by Wu et al.
(2020): in other words, for Gaussian weighted graph alignment, the problem of
reconstruction is not more difficult than that of detection. Though the
reconstruction task was already well understood for vector-shaped database
alignment (that is taking signal of the form $(u_i, v_{\pi^*(i)})_{1 \leq i\leq
n}$ where $(u_i, v_{\pi^*(i)})$ are i.i.d. pairs in $\mathbb{R}^{d_u} \times
\mathbb{R}^{d_v}$), its formulation for graph (or matrix) databases brings a
drastically different problem for which the hard phase is conjectured to be
wide.
  The proofs build upon the analysis of the MAP estimator and the second moment
method, together with the study of the correlation structure of energies of
permutations.",261
abs-2109.02832v2,"Besov Function Approximation and Binary Classification on
  Low-Dimensional Manifolds Using Convolutional Residual Networks",Machine Learning (Statistics),stat.ML,2021-09-07,9/10/21,"['Hao Liu', 'Minshuo Chen', 'Tuo Zhao', 'Wenjing Liao']",'Hao Liu',"Most of existing statistical theories on deep neural networks have sample
complexities cursed by the data dimension and therefore cannot well explain the
empirical success of deep learning on high-dimensional data. To bridge this
gap, we propose to exploit low-dimensional geometric structures of the real
world data sets. We establish theoretical guarantees of convolutional residual
networks (ConvResNet) in terms of function approximation and statistical
estimation for binary classification. Specifically, given the data lying on a
$d$-dimensional manifold isometrically embedded in $\mathbb{R}^D$, we prove
that if the network architecture is properly chosen, ConvResNets can (1)
approximate Besov functions on manifolds with arbitrary accuracy, and (2) learn
a classifier by minimizing the empirical logistic risk, which gives an excess
risk in the order of $n^{-\frac{s}{2s+2(s\vee d)}}$, where $s$ is a smoothness
parameter. This implies that the sample complexity depends on the intrinsic
dimension $d$, instead of the data dimension $D$. Our results demonstrate that
ConvResNets are adaptive to low-dimensional structures of data sets.",161
abs-2001.07617v1,TopRank+: A Refinement of TopRank Algorithm,Machine Learning (Statistics),stat.ML,2020-01-21,1/21/20,"['Victor de la Pena', 'Haolin Zou']",'Victor de la Pena',"Online learning to rank is a core problem in machine learning. In Lattimore
et al. (2018), a novel online learning algorithm was proposed based on
topological sorting. In the paper they provided a set of self-normalized
inequalities (a) in the algorithm as a criterion in iterations and (b) to
provide an upper bound for cumulative regret, which is a measure of algorithm
performance. In this work, we utilized method of mixtures and asymptotic
expansions of certain implicit function to provide a tighter, iterated-log-like
boundary for the inequalities, and as a consequence improve both the algorithm
itself as well as its performance estimation.",102
abs-2112.13289v1,"Prevalence Threshold and bounds in the Accuracy of Binary Classification
  Systems",Machine Learning (Statistics),stat.ML,2021-12-25,12/25/21,['Jacques Balayla'],'Jacques Balayla',"The accuracy of binary classification systems is defined as the proportion of
correct predictions - both positive and negative - made by a classification
model or computational algorithm. A value between 0 (no accuracy) and 1
(perfect accuracy), the accuracy of a classification model is dependent on
several factors, notably: the classification rule or algorithm used, the
intrinsic characteristics of the tool used to do the classification, and the
relative frequency of the elements being classified. Several accuracy metrics
exist, each with its own advantages in different classification scenarios. In
this manuscript, we show that relative to a perfect accuracy of 1, the positive
prevalence threshold ($\phi_e$), a critical point of maximum curvature in the
precision-prevalence curve, bounds the $F{_{\beta}}$ score between 1 and
1.8/1.5/1.2 for $\beta$ values of 0.5/1.0/2.0, respectively; the $F_1$ score
between 1 and 1.5, and the Fowlkes-Mallows Index (FM) between 1 and $\sqrt{2}
\approx 1.414$. We likewise describe a novel $negative$ prevalence threshold
($\phi_n$), the level of sharpest curvature for the negative predictive
value-prevalence curve, such that $\phi_n$ $>$ $\phi_e$. The area between both
these thresholds bounds the Matthews Correlation Coefficient (MCC) between
$\sqrt{2}/2$ and $\sqrt{2}$. Conversely, the ratio of the maximum possible
accuracy to that at any point below the prevalence threshold, $\phi_e$, goes to
infinity with decreasing prevalence. Though applications are numerous, the
ideas herein discussed may be used in computational complexity theory,
artificial intelligence, and medical screening, amongst others. Where
computational time is a limiting resource, attaining the prevalence threshold
in binary classification systems may be sufficient to yield levels of accuracy
comparable to that under maximum prevalence.",265
abs-2210.15709v1,Improvement-Focused Causal Recourse (ICR),Machine Learning (Statistics),stat.ML,2022-10-27,10/27/22,"['Gunnar König', 'Timo Freiesleben', 'Moritz Grosse-Wentrup']",'Gunnar König',"Algorithmic recourse recommendations, such as Karimi et al.'s (2021) causal
recourse (CR), inform stakeholders of how to act to revert unfavourable
decisions. However, some actions lead to acceptance (i.e., revert the model's
decision) but do not lead to improvement (i.e., may not revert the underlying
real-world state). To recommend such actions is to recommend fooling the
predictor. We introduce a novel method, Improvement-Focused Causal Recourse
(ICR), which involves a conceptual shift: Firstly, we require ICR
recommendations to guide towards improvement. Secondly, we do not tailor the
recommendations to be accepted by a specific predictor. Instead, we leverage
causal knowledge to design decision systems that predict accurately pre- and
post-recourse. As a result, improvement guarantees translate into acceptance
guarantees. We demonstrate that given correct causal knowledge, ICR, in
contrast to existing approaches, guides towards both acceptance and
improvement.",137
abs-2202.11474v2,Residual Bootstrap Exploration for Stochastic Linear Bandit,Machine Learning (Statistics),stat.ML,2022-02-23,6/17/22,"['Shuang Wu', 'Chi-Hua Wang', 'Yuantong Li', 'Guang Cheng']",'Shuang Wu',"We propose a new bootstrap-based online algorithm for stochastic linear
bandit problems. The key idea is to adopt residual bootstrap exploration, in
which the agent estimates the next step reward by re-sampling the residuals of
mean reward estimate. Our algorithm, residual bootstrap exploration for
stochastic linear bandit (\texttt{LinReBoot}), estimates the linear reward from
its re-sampling distribution and pulls the arm with the highest reward
estimate. In particular, we contribute a theoretical framework to demystify
residual bootstrap-based exploration mechanisms in stochastic linear bandit
problems. The key insight is that the strength of bootstrap exploration is
based on collaborated optimism between the online-learned model and the
re-sampling distribution of residuals. Such observation enables us to show that
the proposed \texttt{LinReBoot} secure a high-probability $\tilde{O}(d
\sqrt{n})$ sub-linear regret under mild conditions. Our experiments support the
easy generalizability of the \texttt{ReBoot} principle in the various
formulations of linear bandit problems and show the significant computational
efficiency of \texttt{LinReBoot}.",154
abs-2405.02783v2,"Linear Noise Approximation Assisted Bayesian Inference on Mechanistic
  Model of Partially Observed Stochastic Reaction Network",Machine Learning (Statistics),stat.ML,2024-05-05,6/28/24,"['Wandi Xu', 'Wei Xie']",'Wandi Xu',"To support mechanism online learning and facilitate digital twin development
for biomanufacturing processes, this paper develops an efficient Bayesian
inference approach for partially observed enzymatic stochastic reaction network
(SRN), a fundamental building block of multi-scale bioprocess mechanistic
model. To tackle the critical challenges brought by the nonlinear stochastic
differential equations (SDEs)-based mechanistic model with partially observed
state and having measurement errors, an interpretable Bayesian updating linear
noise approximation (LNA) metamodel, incorporating the structure information of
the mechanistic model, is proposed to approximate the likelihood of
observations. Then, an efficient posterior sampling approach is developed by
utilizing the gradients of the derived likelihood to speed up the convergence
of Markov Chain Monte Carlo (MCMC). The empirical study demonstrates that the
proposed approach has a promising performance.",125
abs-2110.10059v1,"On Clustering Categories of Categorical Predictors in Generalized Linear
  Models",Machine Learning (Statistics),stat.ML,2021-10-19,10/19/21,"['Emilio Carrizosa', 'Marcela Galvis Restrepo', 'Dolores Romero Morales']",'Emilio Carrizosa',"We propose a method to reduce the complexity of Generalized Linear Models in
the presence of categorical predictors. The traditional one-hot encoding, where
each category is represented by a dummy variable, can be wasteful, difficult to
interpret, and prone to overfitting, especially when dealing with
high-cardinality categorical predictors. This paper addresses these challenges
by finding a reduced representation of the categorical predictors by clustering
their categories. This is done through a numerical method which aims to
preserve (or even, improve) accuracy, while reducing the number of coefficients
to be estimated for the categorical predictors. Thanks to its design, we are
able to derive a proximity measure between categories of a categorical
predictor that can be easily visualized. We illustrate the performance of our
approach in real-world classification and count-data datasets where we see that
clustering the categorical predictors reduces complexity substantially without
harming accuracy.",144
abs-2002.05096v2,Regret Bounds for Noise-Free Kernel-Based Bandits,Machine Learning (Statistics),stat.ML,2020-02-12,6/24/22,['Sattar Vakili'],'Sattar Vakili',"Kernel-based bandit is an extensively studied black-box optimization problem,
in which the objective function is assumed to live in a known reproducing
kernel Hilbert space. While nearly optimal regret bounds (up to logarithmic
factors) are established in the noisy setting, surprisingly, less is known
about the noise-free setting (when the exact values of the underlying function
is accessible without observation noise). We discuss several upper bounds on
regret; none of which seem order optimal, and provide a conjecture on the order
optimal regret bound.",84
abs-2411.02064v2,Amortized Bayesian Experimental Design for Decision-Making,Machine Learning (Statistics),stat.ML,2024-11-04,1/2/25,"['Daolang Huang', 'Yujia Guo', 'Luigi Acerbi', 'Samuel Kaski']",'Daolang Huang',"Many critical decisions, such as personalized medical diagnoses and product
pricing, are made based on insights gained from designing, observing, and
analyzing a series of experiments. This highlights the crucial role of
experimental design, which goes beyond merely collecting information on system
parameters as in traditional Bayesian experimental design (BED), but also plays
a key part in facilitating downstream decision-making. Most recent BED methods
use an amortized policy network to rapidly design experiments. However, the
information gathered through these methods is suboptimal for down-the-line
decision-making, as the experiments are not inherently designed with downstream
objectives in mind. In this paper, we present an amortized decision-aware BED
framework that prioritizes maximizing downstream decision utility. We introduce
a novel architecture, the Transformer Neural Decision Process (TNDP), capable
of instantly proposing the next experimental design, whilst inferring the
downstream decision, thus effectively amortizing both tasks within a unified
workflow. We demonstrate the performance of our method across several tasks,
showing that it can deliver informative designs and facilitate accurate
decision-making.",167
abs-2108.03442v1,"Clustering Large Data Sets with Incremental Estimation of Low-density
  Separating Hyperplanes",Machine Learning (Statistics),stat.ML,2021-08-07,8/7/21,['David P. Hofmeyr'],'David P. Hofmeyr',"An efficient method for obtaining low-density hyperplane separators in the
unsupervised context is proposed. Low density separators can be used to obtain
a partition of a set of data based on their allocations to the different sides
of the separators. The proposed method is based on applying stochastic gradient
descent to the integrated density on the hyperplane with respect to a
convolution of the underlying distribution and a smoothing kernel. In the case
where the bandwidth of the smoothing kernel is decreased towards zero, the bias
of these updates with respect to the true underlying density tends to zero, and
convergence to a minimiser of the density on the hyperplane can be obtained. A
post-processing of the partition induced by a collection of low-density
hyperplanes yields an efficient and accurate clustering method which is capable
of automatically selecting an appropriate number of clusters. Experiments with
the proposed approach show that it is highly competitive in terms of both speed
and accuracy when compared with relevant benchmarks. Code to implement the
proposed approach is available in the form of an R package from
https://github.com/DavidHofmeyr/iMDH.",183
abs-2210.16458v3,"Reformulating van Rijsbergen's $F_β$ metric for weighted binary
  cross-entropy",Machine Learning (Statistics),stat.ML,2022-10-29,11/13/23,['Satesh Ramdhani'],'Satesh Ramdhani',"The separation of performance metrics from gradient based loss functions may
not always give optimal results and may miss vital aggregate information. This
paper investigates incorporating a performance metric alongside differentiable
loss functions to inform training outcomes. The goal is to guide model
performance and interpretation by assuming statistical distributions on this
performance metric for dynamic weighting. The focus is on van Rijsbergens
$F_{\beta}$ metric -- a popular choice for gauging classification performance.
Through distributional assumptions on the $F_{\beta}$, an intermediary link can
be established to the standard binary cross-entropy via dynamic penalty
weights. First, the $F_{\beta}$ metric is reformulated to facilitate assuming
statistical distributions with accompanying proofs for the cumulative density
function. These probabilities are used within a knee curve algorithm to find an
optimal $\beta$ or $\beta_{opt}$. This $\beta_{opt}$ is used as a weight or
penalty in the proposed weighted binary cross-entropy. Experimentation on
publicly available data along with benchmark analysis mostly yields better and
interpretable results as compared to the baseline for both imbalanced and
balanced classes. For example, for the IMDB text data with known labeling
errors, a 14% boost in $F_1$ score is shown. The results also reveal
commonalities between the penalty model families derived in this paper and the
suitability of recall-centric or precision-centric parameters used in the
optimization. The flexibility of this methodology can enhance interpretation.",223
abs-2003.00371v1,"Estimating Multiple Precision Matrices with Cluster Fusion
  Regularization",Machine Learning (Statistics),stat.ML,2020-03-01,3/1/20,"['Bradley S. Price', 'Aaron J. Molstad', 'Ben Sherwood']",'Bradley S. Price',"We propose a penalized likelihood framework for estimating multiple precision
matrices from different classes. Most existing methods either incorporate no
information on relationships between the precision matrices, or require this
information be known a priori. The framework proposed in this article allows
for simultaneous estimation of the precision matrices and relationships between
the precision matrices, jointly. Sparse and non-sparse estimators are proposed,
both of which require solving a non-convex optimization problem. To compute our
proposed estimators, we use an iterative algorithm which alternates between a
convex optimization problem solved by blockwise coordinate descent and a
k-means clustering problem. Blockwise updates for computing the sparse
estimator require solving an elastic net penalized precision matrix estimation
problem, which we solve using a proximal gradient descent algorithm. We prove
that this subalgorithm has a linear rate of convergence. In simulation studies
and two real data applications, we show that our method can outperform
competitors that ignore relevant relationships between precision matrices and
performs similarly to methods which use prior information often uknown in
practice.",171
abs-2002.09914v1,"ChemGrapher: Optical Graph Recognition of Chemical Compounds by Deep
  Learning",Machine Learning (Statistics),stat.ML,2020-02-23,2/23/20,"['Martijn Oldenhof', 'Adam Arany', 'Yves Moreau', 'Jaak Simm']",'Martijn Oldenhof',"In drug discovery, knowledge of the graph structure of chemical compounds is
essential. Many thousands of scientific articles in chemistry and
pharmaceutical sciences have investigated chemical compounds, but in cases the
details of the structure of these chemical compounds is published only as an
images. A tool to analyze these images automatically and convert them into a
chemical graph structure would be useful for many applications, such drug
discovery. A few such tools are available and they are mostly derived from
optical character recognition. However, our evaluation of the performance of
those tools reveals that they make often mistakes in detecting the correct bond
multiplicity and stereochemical information. In addition, errors sometimes even
lead to missing atoms in the resulting graph. In our work, we address these
issues by developing a compound recognition method based on machine learning.
More specifically, we develop a deep neural network model for optical compound
recognition. The deep learning solution presented here consists of a
segmentation model, followed by three classification models that predict atom
locations, bonds and charges. Furthermore, this model not only predicts the
graph structure of the molecule but also produces all information necessary to
relate each component of the resulting graph to the source image. This solution
is scalable and could rapidly process thousands of images. Finally, we compare
empirically the proposed method to a well-established tool and observe
significant error reductions.",231
abs-2202.03036v3,Structure-Aware Transformer for Graph Representation Learning,Machine Learning (Statistics),stat.ML,2022-02-07,6/13/22,"['Dexiong Chen', ""Leslie O'Bray"", 'Karsten Borgwardt']",'Dexiong Chen',"The Transformer architecture has gained growing attention in graph
representation learning recently, as it naturally overcomes several limitations
of graph neural networks (GNNs) by avoiding their strict structural inductive
biases and instead only encoding the graph structure via positional encoding.
Here, we show that the node representations generated by the Transformer with
positional encoding do not necessarily capture structural similarity between
them. To address this issue, we propose the Structure-Aware Transformer, a
class of simple and flexible graph Transformers built upon a new self-attention
mechanism. This new self-attention incorporates structural information into the
original self-attention by extracting a subgraph representation rooted at each
node before computing the attention. We propose several methods for
automatically generating the subgraph representation and show theoretically
that the resulting representations are at least as expressive as the subgraph
representations. Empirically, our method achieves state-of-the-art performance
on five graph prediction benchmarks. Our structure-aware framework can leverage
any existing GNN to extract the subgraph representation, and we show that it
systematically improves performance relative to the base GNN model,
successfully combining the advantages of GNNs and Transformers. Our code is
available at https://github.com/BorgwardtLab/SAT.",186
abs-2101.03735v5,Biomanufacturing Harvest Optimization with Small Data,Machine Learning (Statistics),stat.ML,2021-01-11,7/6/24,"['Bo Wang', 'Wei Xie', 'Tugce Martagan', 'Alp Akcay', 'Bram van Ravenstein']",'Bo Wang',"In biopharmaceutical manufacturing, fermentation processes play a critical
role in productivity and profit. A fermentation process uses living cells with
complex biological mechanisms, leading to high variability in the process
outputs, namely, the protein and impurity levels. By building on the biological
mechanisms of protein and impurity growth, we introduce a stochastic model to
characterize the accumulation of the protein and impurity levels in the
fermentation process. However, a common challenge in the industry is the
availability of only a very limited amount of data, especially in the
development and early stages of production. This adds an additional layer of
uncertainty, referred to as model risk, due to the difficulty of estimating the
model parameters with limited data. In this paper, we study the harvesting
decision for a fermentation process (i.e., when to stop the fermentation and
collect the production reward) under model risk. We adopt a Bayesian approach
to update the unknown parameters of the growth-rate distributions, and use the
resulting posterior distributions to characterize the impact of model risk on
fermentation output variability. The harvesting problem is formulated as a
Markov decision process model with knowledge states that summarize the
posterior distributions and hence incorporate the model risk in
decision-making. Our case studies at MSD Animal Health demonstrate that the
proposed model and solution approach improve the harvesting decisions in real
life by achieving substantially higher average output from a fermentation batch
along with lower batch-to-batch variability.",239
abs-2409.02668v1,Introduction to Machine Learning,Machine Learning (Statistics),stat.ML,2024-09-04,9/4/24,['Laurent Younes'],'Laurent Younes',"This book introduces the mathematical foundations and techniques that lead to
the development and analysis of many of the algorithms that are used in machine
learning. It starts with an introductory chapter that describes notation used
throughout the book and serve at a reminder of basic concepts in calculus,
linear algebra and probability and also introduces some measure theoretic
terminology, which can be used as a reading guide for the sections that use
these tools. The introductory chapters also provide background material on
matrix analysis and optimization. The latter chapter provides theoretical
support to many algorithms that are used in the book, including stochastic
gradient descent, proximal methods, etc. After discussing basic concepts for
statistical prediction, the book includes an introduction to reproducing kernel
theory and Hilbert space techniques, which are used in many places, before
addressing the description of various algorithms for supervised statistical
learning, including linear methods, support vector machines, decision trees,
boosting, or neural networks. The subject then switches to generative methods,
starting with a chapter that presents sampling methods and an introduction to
the theory of Markov chains. The following chapter describe the theory of
graphical models, an introduction to variational methods for models with latent
variables, and to deep-learning based generative models. The next chapters
focus on unsupervised learning methods, for clustering, factor analysis and
manifold learning. The final chapter of the book is theory-oriented and
discusses concentration inequalities and generalization bounds.",237
abs-2202.08969v2,Private Quantiles Estimation in the Presence of Atoms,Machine Learning (Statistics),stat.ML,2022-02-15,2/9/23,"['Clément Sébastien Lalanne', 'Clément Gastaud', 'Nicolas Grislain', 'Aurélien Garivier', 'Rémi Gribonval']",'Clément Sébastien Lalanne',"We consider the differentially private estimation of multiple quantiles (MQ)
of a distribution from a dataset, a key building block in modern data analysis.
We apply the recent non-smoothed Inverse Sensitivity (IS) mechanism to this
specific problem. We establish that the resulting method is closely related to
the recently published ad hoc algorithm JointExp. In particular, they share the
same computational complexity and a similar efficiency. We prove the
statistical consistency of these two algorithms for continuous distributions.
Furthermore, we demonstrate both theoretically and empirically that this method
suffers from an important lack of performance in the case of peaked
distributions, which can degrade up to a potentially catastrophic impact in the
presence of atoms. Its smoothed version (i.e. by applying a max kernel to its
output density) would solve this problem, but remains an open challenge to
implement. As a proxy, we propose a simple and numerically efficient method
called Heuristically Smoothed JointExp (HSJointExp), which is endowed with
performance guarantees for a broad class of distributions and achieves results
that are orders of magnitude better on problematic datasets.",179
abs-2103.13929v1,"Multinomial Logit Contextual Bandits: Provable Optimality and
  Practicality",Machine Learning (Statistics),stat.ML,2021-03-25,3/25/21,"['Min-hwan Oh', 'Garud Iyengar']",'Min-hwan Oh',"We consider a sequential assortment selection problem where the user choice
is given by a multinomial logit (MNL) choice model whose parameters are
unknown. In each period, the learning agent observes a $d$-dimensional
contextual information about the user and the $N$ available items, and offers
an assortment of size $K$ to the user, and observes the bandit feedback of the
item chosen from the assortment. We propose upper confidence bound based
algorithms for this MNL contextual bandit. The first algorithm is a simple and
practical method which achieves an $\tilde{\mathcal{O}}(d\sqrt{T})$ regret over
$T$ rounds. Next, we propose a second algorithm which achieves a
$\tilde{\mathcal{O}}(\sqrt{dT})$ regret. This matches the lower bound for the
MNL bandit problem, up to logarithmic terms, and improves on the best known
result by a $\sqrt{d}$ factor. To establish this sharper regret bound, we
present a non-asymptotic confidence bound for the maximum likelihood estimator
of the MNL model that may be of independent interest as its own theoretical
contribution. We then revisit the simpler, significantly more practical, first
algorithm and show that a simple variant of the algorithm achieves the optimal
regret for a broad class of important applications.",192
abs-2011.12829v2,All You Need is a Good Functional Prior for Bayesian Deep Learning,Machine Learning (Statistics),stat.ML,2020-11-25,4/25/22,"['Ba-Hien Tran', 'Simone Rossi', 'Dimitrios Milios', 'Maurizio Filippone']",'Ba-Hien Tran',"The Bayesian treatment of neural networks dictates that a prior distribution
is specified over their weight and bias parameters. This poses a challenge
because modern neural networks are characterized by a large number of
parameters, and the choice of these priors has an uncontrolled effect on the
induced functional prior, which is the distribution of the functions obtained
by sampling the parameters from their prior distribution. We argue that this is
a hugely limiting aspect of Bayesian deep learning, and this work tackles this
limitation in a practical and effective way. Our proposal is to reason in terms
of functional priors, which are easier to elicit, and to ""tune"" the priors of
neural network parameters in a way that they reflect such functional priors.
Gaussian processes offer a rigorous framework to define prior distributions
over functions, and we propose a novel and robust framework to match their
prior with the functional prior of neural networks based on the minimization of
their Wasserstein distance. We provide vast experimental evidence that coupling
these priors with scalable Markov chain Monte Carlo sampling offers
systematically large performance improvements over alternative choices of
priors and state-of-the-art approximate Bayesian deep learning approaches. We
consider this work a considerable step in the direction of making the
long-standing challenge of carrying out a fully Bayesian treatment of neural
networks, including convolutional neural networks, a concrete possibility.",228
abs-2008.05163v2,Implications on Feature Detection when using the Benefit-Cost Ratio,Machine Learning (Statistics),stat.ML,2020-08-12,8/15/20,"['Rudolf Jagdhuber', 'Jörg Rahnenführer']",'Rudolf Jagdhuber',"In many practical machine learning applications, there are two objectives:
one is to maximize predictive accuracy and the other is to minimize costs of
the resulting model. These costs of individual features may be financial costs,
but can also refer to other aspects, like for example evaluation time. Feature
selection addresses both objectives, as it reduces the number of features and
can improve the generalization ability of the model. If costs differ between
features, the feature selection needs to trade-off the individual benefit and
cost of each feature. A popular trade-off choice is the ratio of both, the BCR
(benefit-cost ratio). In this paper we analyze implications of using this
measure with special focus to the ability to distinguish relevant features from
noise. We perform a simulation study for different cost and data settings and
obtain detection rates of relevant features and empirical distributions of the
trade-off ratio. Our simulation study exposed a clear impact of the cost
setting on the detection rate. In situations with large cost differences and
small effect sizes, the BCR missed relevant features and preferred cheap noise
features. We conclude that a trade-off between predictive performance and costs
without a controlling hyperparameter can easily overemphasize very cheap noise
features. While the simple benefit-cost ratio offers an easy solution to
incorporate costs, it is important to be aware of its risks. Avoiding costs
close to 0, rescaling large cost differences, or using a hyperparameter
trade-off are ways to counteract the adverse effects exposed in this paper.",250
abs-2004.14031v1,"A generalized kernel machine approach to identify higher-order composite
  effects in multi-view datasets",Machine Learning (Statistics),stat.ML,2020-04-29,4/29/20,"['Md Ashad Alam', 'Chuan Qiu', 'Hui Shen', 'Yu-Ping Wang', 'Hong-Wen Deng']",'Md Ashad Alam',"In recent years, a comprehensive study of multi-view datasets (e.g.,
multi-omics and imaging scans) has been a focus and forefront in biomedical
research. State-of-the-art biomedical technologies are enabling us to collect
multi-view biomedical datasets for the study of complex diseases. While all the
views of data tend to explore complementary information of a disease,
multi-view data analysis with complex interactions is challenging for a deeper
and holistic understanding of biological systems. In this paper, we propose a
novel generalized kernel machine approach to identify higher-order composite
effects in multi-view biomedical datasets. This generalized semi-parametric (a
mixed-effect linear model) approach includes the marginal and joint Hadamard
product of features from different views of data. The proposed kernel machine
approach considers multi-view data as predictor variables to allow more
thorough and comprehensive modeling of a complex trait. The proposed method can
be applied to the study of any disease model, where multi-view datasets are
available. We applied our approach to both synthesized datasets and real
multi-view datasets from adolescence brain development and osteoporosis study,
including an imaging scan dataset and five omics datasets. Our experiments
demonstrate that the proposed method can effectively identify higher-order
composite effects and suggest that corresponding features (genes, region of
interests, and chemical taxonomies) function in a concerted effort. We show
that the proposed method is more generalizable than existing ones.",223
abs-2110.01072v2,Active Learning for Contextual Search with Binary Feedbacks,Machine Learning (Statistics),stat.ML,2021-10-03,7/9/22,"['Xi Chen', 'Quanquan Liu', 'Yining Wang']",'Xi Chen',"In this paper, we study the learning problem in contextual search, which is
motivated by applications such as first-price auction, personalized medicine
experiments, and feature-based pricing experiments. In particular, for a
sequence of arriving context vectors, with each context associated with an
underlying value, the decision-maker either makes a query at a certain point or
skips the context. The decision-maker will only observe the binary feedback on
the relationship between the query point and the value associated with the
context. We study a PAC learning setting, where the goal is to learn the
underlying mean value function in context with a minimum number of queries. To
address this challenge, we propose a tri-section search approach combined with
a margin-based active learning method. We show that the algorithm only needs to
make $O(1/\varepsilon^2)$ queries to achieve an $\epsilon$-estimation accuracy.
This sample complexity significantly reduces the required sample complexity in
the passive setting, at least $\Omega(1/\varepsilon^4)$.",154
abs-2311.17778v2,Unified Binary and Multiclass Margin-Based Classification,Machine Learning (Statistics),stat.ML,2023-11-29,5/17/24,"['Yutong Wang', 'Clayton Scott']",'Yutong Wang',"The notion of margin loss has been central to the development and analysis of
algorithms for binary classification. To date, however, there remains no
consensus as to the analogue of the margin loss for multiclass classification.
In this work, we show that a broad range of multiclass loss functions,
including many popular ones, can be expressed in the relative margin form, a
generalization of the margin form of binary losses. The relative margin form is
broadly useful for understanding and analyzing multiclass losses as shown by
our prior work (Wang and Scott, 2020, 2021). To further demonstrate the utility
of this way of expressing multiclass losses, we use it to extend the seminal
result of Bartlett et al. (2006) on classification-calibration of binary margin
losses to multiclass. We then analyze the class of Fenchel-Young losses, and
expand the set of these losses that are known to be classification-calibrated.",148
abs-2202.08876v4,"An alternative approach to train neural networks using monotone
  variational inequality",Machine Learning (Statistics),stat.ML,2022-02-17,3/11/24,"['Chen Xu', 'Xiuyuan Cheng', 'Yao Xie']",'Chen Xu',"We propose an alternative approach to neural network training using the
monotone vector field, an idea inspired by the seminal work of Juditsky and
Nemirovski [Juditsky & Nemirovsky, 2019] developed originally to solve
parameter estimation problems for generalized linear models (GLM) by reducing
the original non-convex problem to a convex problem of solving a monotone
variational inequality (VI). Our approach leads to computationally efficient
procedures that converge fast and offer guarantee in some special cases, such
as training a single-layer neural network or fine-tuning the last layer of the
pre-trained model. Our approach can be used for more efficient fine-tuning of a
pre-trained model while freezing the bottom layers, an essential step for
deploying many machine learning models such as large language models (LLM). We
demonstrate its applicability in training fully-connected (FC) neural networks,
graph neural networks (GNN), and convolutional neural networks (CNN) and show
the competitive or better performance of our approach compared to stochastic
gradient descent methods on both synthetic and real network data prediction
tasks regarding various performance metrics.",172
abs-2109.09500v3,"Deep Learning-Based Estimation and Goodness-of-Fit for Large-Scale
  Confirmatory Item Factor Analysis",Machine Learning (Statistics),stat.ML,2021-09-20,3/15/23,"['Christopher J. Urban', 'Daniel J. Bauer']",'Christopher J. Urban',"We investigate novel parameter estimation and goodness-of-fit (GOF)
assessment methods for large-scale confirmatory item factor analysis (IFA) with
many respondents, items, and latent factors. For parameter estimation, we
extend Urban and Bauer's (2021) deep learning algorithm for exploratory IFA to
the confirmatory setting by showing how to handle constraints on loadings and
factor correlations. For GOF assessment, we explore simulation-based tests and
indices that extend the classifier two-sample test (C2ST), a method that tests
whether a deep neural network can distinguish between observed data and
synthetic data sampled from a fitted IFA model. Proposed extensions include a
test of approximate fit wherein the user specifies what percentage of observed
and synthetic data should be distinguishable as well as a relative fit index
(RFI) that is similar in spirit to the RFIs used in structural equation
modeling. Via simulation studies, we show that: (1) the confirmatory extension
of Urban and Bauer's (2021) algorithm obtains comparable estimates to a
state-of-the-art estimation procedure in less time; (2) C2ST-based GOF tests
control the empirical type I error rate and detect when the latent
dimensionality is misspecified; and (3) the sampling distribution of the
C2ST-based RFI depends on the sample size.",196
