id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2310.15431v2,"What Makes it Ok to Set a Fire? Iterative Self-distillation of Contexts
  and Rationales for Disambiguating Defeasible Social and Moral Situations",Computation and Language (Natural Language Processing),cs.CL,2023-10-24,11/1/23,"['Kavel Rao', 'Liwei Jiang', 'Valentina Pyatkin', 'Yuling Gu', 'Niket Tandon', 'Nouha Dziri', 'Faeze Brahman', 'Yejin Choi']",'Kavel Rao',"Moral or ethical judgments rely heavily on the specific contexts in which
they occur. Understanding varying shades of defeasible contextualizations
(i.e., additional information that strengthens or attenuates the moral
acceptability of an action) is critical to accurately represent the subtlety
and intricacy of grounded human moral judgment in real-life scenarios.
  We introduce defeasible moral reasoning: a task to provide grounded contexts
that make an action more or less morally acceptable, along with commonsense
rationales that justify the reasoning. To elicit high-quality task data, we
take an iterative self-distillation approach that starts from a small amount of
unstructured seed knowledge from GPT-3 and then alternates between (1)
self-distillation from student models; (2) targeted filtering with a critic
model trained by human judgment (to boost validity) and NLI (to boost
diversity); (3) self-imitation learning (to amplify the desired data quality).
This process yields a student model that produces defeasible contexts with
improved validity, diversity, and defeasibility. From this model we distill a
high-quality dataset, \delta-Rules-of-Thumb, of 1.2M entries of
contextualizations and rationales for 115K defeasible moral actions rated
highly by human annotators 85.9% to 99.8% of the time. Using \delta-RoT we
obtain a final student model that wins over all intermediate student models by
a notable margin.",205
abs-2405.00402v1,Self-Refine Instruction-Tuning for Aligning Reasoning in Language Models,Computation and Language (Natural Language Processing),cs.CL,2024-05-01,5/1/24,"['Leonardo Ranaldi', 'Andrè Freitas']",'Leonardo Ranaldi',"The alignments of reasoning abilities between smaller and larger Language
Models are largely conducted via Supervised Fine-Tuning (SFT) using
demonstrations generated from robust Large Language Models (LLMs). Although
these approaches deliver more performant models, they do not show sufficiently
strong generalization ability as the training only relies on the provided
demonstrations.
  In this paper, we propose the Self-refine Instruction-tuning method that
elicits Smaller Language Models to self-refine their abilities. Our approach is
based on a two-stage process, where reasoning abilities are first transferred
between LLMs and Small Language Models (SLMs) via Instruction-tuning on
demonstrations provided by LLMs, and then the instructed models Self-refine
their abilities through preference optimization strategies. In particular, the
second phase operates refinement heuristics based on the Direct Preference
Optimization algorithm, where the SLMs are elicited to deliver a series of
reasoning paths by automatically sampling the generated responses and providing
rewards using ground truths from the LLMs. Results obtained on commonsense and
math reasoning tasks show that this approach significantly outperforms
Instruction-tuning in both in-domain and out-domain scenarios, aligning the
reasoning abilities of Smaller and Larger Language Models.",182
abs-2405.04304v5,"Dynamic Speculation Lookahead Accelerates Speculative Decoding of Large
  Language Models",Computation and Language (Natural Language Processing),cs.CL,2024-05-07,11/7/24,"['Jonathan Mamou', 'Oren Pereg', 'Daniel Korat', 'Moshe Berchansky', 'Nadav Timor', 'Moshe Wasserblat', 'Roy Schwartz']",'Jonathan Mamou',"Speculative decoding is commonly used for reducing the inference latency of
large language models. Its effectiveness depends highly on the speculation
lookahead (SL)-the number of tokens generated by the draft model at each
iteration. In this work we show that the common practice of using the same SL
for all iterations (static SL) is suboptimal. We introduce DISCO (DynamIc
SpeCulation lookahead Optimization), a novel method for dynamically selecting
the SL. Our experiments with four datasets show that DISCO reaches an average
speedup of 10% compared to the best static SL baseline, while generating the
exact same text.",97
abs-2311.03614v1,STONYBOOK: A System and Resource for Large-Scale Analysis of Novels,Computation and Language (Natural Language Processing),cs.CL,2023-11-06,11/6/23,"['Charuta Pethe', 'Allen Kim', 'Rajesh Prabhakar', 'Tanzir Pial', 'Steven Skiena']",'Charuta Pethe',"Books have historically been the primary mechanism through which narratives
are transmitted. We have developed a collection of resources for the
large-scale analysis of novels, including: (1) an open source end-to-end NLP
analysis pipeline for the annotation of novels into a standard XML format, (2)
a collection of 49,207 distinct cleaned and annotated novels, and (3) a
database with an associated web interface for the large-scale aggregate
analysis of these literary works. We describe the major functionalities
provided in the annotation system along with their utilities. We present
samples of analysis artifacts from our website, such as visualizations of
character occurrences and interactions, similar books, representative
vocabulary, part of speech statistics, and readability metrics. We also
describe the use of the annotated format in qualitative and quantitative
analysis across large corpora of novels.",133
abs-2305.15334v1,Gorilla: Large Language Model Connected with Massive APIs,Computation and Language (Natural Language Processing),cs.CL,2023-05-24,5/24/23,"['Shishir G. Patil', 'Tianjun Zhang', 'Xin Wang', 'Joseph E. Gonzalez']",'Shishir G. Patil',"Large Language Models (LLMs) have seen an impressive wave of advances
recently, with models now excelling in a variety of tasks, such as mathematical
reasoning and program synthesis. However, their potential to effectively use
tools via API calls remains unfulfilled. This is a challenging task even for
today's state-of-the-art LLMs such as GPT-4, largely due to their inability to
generate accurate input arguments and their tendency to hallucinate the wrong
usage of an API call. We release Gorilla, a finetuned LLaMA-based model that
surpasses the performance of GPT-4 on writing API calls. When combined with a
document retriever, Gorilla demonstrates a strong capability to adapt to
test-time document changes, enabling flexible user updates or version changes.
It also substantially mitigates the issue of hallucination, commonly
encountered when prompting LLMs directly. To evaluate the model's ability, we
introduce APIBench, a comprehensive dataset consisting of HuggingFace,
TorchHub, and TensorHub APIs. The successful integration of the retrieval
system with Gorilla demonstrates the potential for LLMs to use tools more
accurately, keep up with frequently updated documentation, and consequently
increase the reliability and applicability of their outputs. Gorilla's code,
model, data, and demo are available at https://gorilla.cs.berkeley.edu",193
abs-2401.00287v1,"The Art of Defending: A Systematic Evaluation and Analysis of LLM
  Defense Strategies on Safety and Over-Defensiveness",Computation and Language (Natural Language Processing),cs.CL,2023-12-30,12/30/23,"['Neeraj Varshney', 'Pavel Dolin', 'Agastya Seth', 'Chitta Baral']",'Neeraj Varshney',"As Large Language Models (LLMs) play an increasingly pivotal role in natural
language processing applications, their safety concerns become critical areas
of NLP research. This paper presents Safety and Over-Defensiveness Evaluation
(SODE) benchmark: a collection of diverse safe and unsafe prompts with
carefully designed evaluation methods that facilitate systematic evaluation,
comparison, and analysis over 'safety' and 'over-defensiveness.' With SODE, we
study a variety of LLM defense strategies over multiple state-of-the-art LLMs,
which reveals several interesting and important findings, such as (a) the
widely popular 'self-checking' techniques indeed improve the safety against
unsafe inputs, but this comes at the cost of extreme over-defensiveness on the
safe inputs, (b) providing a safety instruction along with in-context exemplars
(of both safe and unsafe inputs) consistently improves safety and also
mitigates undue over-defensiveness of the models, (c) providing contextual
knowledge easily breaks the safety guardrails and makes the models more
vulnerable to generating unsafe responses. Overall, our work reveals numerous
such critical findings that we believe will pave the way and facilitate further
research in improving the safety of LLMs.",176
abs-2308.01240v1,"Evaluating Instruction-Tuned Large Language Models on Code Comprehension
  and Generation",Computation and Language (Natural Language Processing),cs.CL,2023-08-02,8/2/23,"['Zhiqiang Yuan', 'Junwei Liu', 'Qiancheng Zi', 'Mingwei Liu', 'Xin Peng', 'Yiling Lou']",'Zhiqiang Yuan',"In this work, we evaluate 10 open-source instructed LLMs on four
representative code comprehension and generation tasks. We have the following
main findings. First, for the zero-shot setting, instructed LLMs are very
competitive on code comprehension and generation tasks and sometimes even
better than small SOTA models specifically fine-tuned on each downstream task.
We also find that larger instructed LLMs are not always better on code-related
tasks. Second, for the few-shot setting, we find that adding demonstration
examples substantially helps instructed LLMs perform better on most code
comprehension and generation tasks; however, the examples would sometimes
induce unstable or even worse performance. Furthermore, we find widely-used
BM25-based shot selection strategy significantly outperforms the basic random
selection or fixed selection only on generation problems. Third, for the
fine-tuning setting, we find that fine-tuning could further improve the model
performance on downstream code comprehension and generation tasks compared to
the zero-shot/one-shot performance. In addition, after being fine-tuned on the
same downstream task dataset, instructed LLMs outperform both the small SOTA
models and similar-scaled LLMs without instruction tuning. Based on our
findings, we further present practical implications on model and usage
recommendation, performance and cost trade-offs, and future direction.",196
abs-2309.02823v1,"Promoting Open-domain Dialogue Generation through Learning Pattern
  Information between Contexts and Responses",Computation and Language (Natural Language Processing),cs.CL,2023-09-06,9/6/23,"['Mengjuan Liu', 'Chenyang Liu', 'Yunfan Yang', 'Jiang Liu', 'Mohan Jing']",'Mengjuan Liu',"Recently, utilizing deep neural networks to build the opendomain dialogue
models has become a hot topic. However, the responses generated by these models
suffer from many problems such as responses not being contextualized and tend
to generate generic responses that lack information content, damaging the
user's experience seriously. Therefore, many studies try introducing more
information into the dialogue models to make the generated responses more vivid
and informative. Unlike them, this paper improves the quality of generated
responses by learning the implicit pattern information between contexts and
responses in the training samples. In this paper, we first build an open-domain
dialogue model based on the pre-trained language model (i.e., GPT-2). And then,
an improved scheduled sampling method is proposed for pre-trained models, by
which the responses can be used to guide the response generation in the
training phase while avoiding the exposure bias problem. More importantly, we
design a response-aware mechanism for mining the implicit pattern information
between contexts and responses so that the generated replies are more diverse
and approximate to human replies. Finally, we evaluate the proposed model (RAD)
on the Persona-Chat and DailyDialog datasets; and the experimental results show
that our model outperforms the baselines on most automatic and manual metrics.",204
abs-2305.08655v1,"Unsupervised Sentence Representation Learning with Frequency-induced
  Adversarial Tuning and Incomplete Sentence Filtering",Computation and Language (Natural Language Processing),cs.CL,2023-05-15,5/15/23,"['Bing Wang', 'Ximing Li', 'Zhiyao Yang', 'Yuanyuan Guan', 'Jiayin Li', 'Shengsheng Wang']",'Bing Wang',"Pre-trained Language Model (PLM) is nowadays the mainstay of Unsupervised
Sentence Representation Learning (USRL). However, PLMs are sensitive to the
frequency information of words from their pre-training corpora, resulting in
anisotropic embedding space, where the embeddings of high-frequency words are
clustered but those of low-frequency words disperse sparsely. This anisotropic
phenomenon results in two problems of similarity bias and information bias,
lowering the quality of sentence embeddings. To solve the problems, we
fine-tune PLMs by leveraging the frequency information of words and propose a
novel USRL framework, namely Sentence Representation Learning with
Frequency-induced Adversarial tuning and Incomplete sentence filtering
(SLT-FAI). We calculate the word frequencies over the pre-training corpora of
PLMs and assign words thresholding frequency labels. With them, (1) we
incorporate a similarity discriminator used to distinguish the embeddings of
high-frequency and low-frequency words, and adversarially tune the PLM with it,
enabling to achieve uniformly frequency-invariant embedding space; and (2) we
propose a novel incomplete sentence detection task, where we incorporate an
information discriminator to distinguish the embeddings of original sentences
and incomplete sentences by randomly masking several low-frequency words,
enabling to emphasize the more informative low-frequency words. Our SLT-FAI is
a flexible and plug-and-play framework, and it can be integrated with existing
USRL techniques. We evaluate SLT-FAI with various backbones on benchmark
datasets. Empirical results indicate that SLT-FAI can be superior to the
existing USRL baselines. Our code is released in
\url{https://github.com/wangbing1416/SLT-FAI}.",234
abs-2312.16840v1,Hiding in Plain Sight: Towards the Science of Linguistic Steganography,Computation and Language (Natural Language Processing),cs.CL,2023-12-28,12/28/23,"['Leela Raj-Sankar', 'S. Raj Rajagopalan']",'Leela Raj-Sankar',"Covert communication (also known as steganography) is the practice of
concealing a secret inside an innocuous-looking public object (cover) so that
the modified public object (covert code) makes sense to everyone but only
someone who knows the code can extract the secret (message). Linguistic
steganography is the practice of encoding a secret message in natural language
text such as spoken conversation or short public communications such as
tweets.. While ad hoc methods for covert communications in specific domains
exist ( JPEG images, Chinese poetry, etc), there is no general model for
linguistic steganography specifically. We present a novel mathematical
formalism for creating linguistic steganographic codes, with three parameters:
Decodability (probability that the receiver of the coded message will decode
the cover correctly), density (frequency of code words in a cover code), and
detectability (probability that an attacker can tell the difference between an
untampered cover compared to its steganized version). Verbal or linguistic
steganography is most challenging because of its lack of artifacts to hide the
secret message in. We detail a practical construction in Python of a
steganographic code for Tweets using inserted words to encode hidden digits
while using n-gram frequency distortion as the measure of detectability of the
insertions. Using the publicly accessible Stanford Sentiment Analysis dataset
we implemented the tweet steganization scheme -- a codeword (an existing word
in the data set) inserted in random positions in random existing tweets to find
the tweet that has the least possible n-gram distortion. We argue that this
approximates KL distance in a localized manner at low cost and thus we get a
linguistic steganography scheme that is both formal and practical and permits a
tradeoff between codeword density and detectability of the covert message.",286
abs-2406.10777v3,"RoseLoRA: Row and Column-wise Sparse Low-rank Adaptation of Pre-trained
  Language Model for Knowledge Editing and Fine-tuning",Computation and Language (Natural Language Processing),cs.CL,2024-06-16,10/15/24,"['Haoyu Wang', 'Tianci Liu', 'Ruirui Li', 'Monica Cheng', 'Tuo Zhao', 'Jing Gao']",'Haoyu Wang',"Pre-trained language models, trained on large-scale corpora, demonstrate
strong generalizability across various NLP tasks. Fine-tuning these models for
specific tasks typically involves updating all parameters, which is
resource-intensive. Parameter-efficient fine-tuning (PEFT) methods, such as the
popular LoRA family, introduce low-rank matrices to learn only a few parameters
efficiently. However, during inference, the product of these matrices updates
all pre-trained parameters, complicating tasks like knowledge editing that
require selective updates. We propose a novel PEFT method, which conducts
\textbf{r}ow and c\textbf{o}lumn-wise spar\textbf{se}
\textbf{lo}w-\textbf{r}ank \textbf{a}daptation (RoseLoRA), to address this
challenge. RoseLoRA identifies and updates only the most important parameters
for a specific task, maintaining efficiency while preserving other model
knowledge. By adding a sparsity constraint on the product of low-rank matrices
and converting it to row and column-wise sparsity, we ensure efficient and
precise model updates. Our theoretical analysis guarantees the lower bound of
the sparsity with respective to the matrix product. Extensive experiments on
five benchmarks across twenty datasets demonstrate that RoseLoRA outperforms
baselines in both general fine-tuning and knowledge editing tasks.",171
abs-2303.01191v1,"Denoising-based UNMT is more robust to word-order divergence than
  MASS-based UNMT",Computation and Language (Natural Language Processing),cs.CL,2023-03-02,3/2/23,"['Tamali Banerjee', 'Rudra Murthy V', 'Pushpak Bhattacharyya']",'Tamali Banerjee',"We aim to investigate whether UNMT approaches with self-supervised
pre-training are robust to word-order divergence between language pairs. We
achieve this by comparing two models pre-trained with the same self-supervised
pre-training objective. The first model is trained on language pairs with
different word-orders, and the second model is trained on the same language
pairs with source language re-ordered to match the word-order of the target
language. Ideally, UNMT approaches which are robust to word-order divergence
should exhibit no visible performance difference between the two
configurations. In this paper, we investigate two such self-supervised
pre-training based UNMT approaches, namely Masked Sequence-to-Sequence
Pre-Training, (MASS) (which does not have shuffling noise) and Denoising
AutoEncoder (DAE), (which has shuffling noise).
  We experiment with five English$\rightarrow$Indic language pairs, i.e.,
en-hi, en-bn, en-gu, en-kn, and en-ta) where word-order of the source language
is SVO (Subject-Verb-Object), and the word-order of the target languages is SOV
(Subject-Object-Verb). We observed that for these language pairs, DAE-based
UNMT approach consistently outperforms MASS in terms of translation accuracies.
Moreover, bridging the word-order gap using reordering improves the translation
accuracy of MASS-based UNMT models, while it cannot improve the translation
accuracy of DAE-based UNMT models. This observation indicates that DAE-based
UNMT is more robust to word-order divergence than MASS-based UNMT.
Word-shuffling noise in DAE approach could be the possible reason for the
approach being robust to word-order divergence.",226
abs-2310.12008v1,Multi-view Contrastive Learning for Entity Typing over Knowledge Graphs,Computation and Language (Natural Language Processing),cs.CL,2023-10-18,10/18/23,"['Zhiwei Hu', 'Víctor Gutiérrez-Basulto', 'Zhiliang Xiang', 'Ru Li', 'Jeff Z. Pan']",'Zhiwei Hu',"Knowledge graph entity typing (KGET) aims at inferring plausible types of
entities in knowledge graphs. Existing approaches to KGET focus on how to
better encode the knowledge provided by the neighbors and types of an entity
into its representation. However, they ignore the semantic knowledge provided
by the way in which types can be clustered together. In this paper, we propose
a novel method called Multi-view Contrastive Learning for knowledge graph
Entity Typing (MCLET), which effectively encodes the coarse-grained knowledge
provided by clusters into entity and type embeddings. MCLET is composed of
three modules: i) Multi-view Generation and Encoder module, which encodes
structured information from entity-type, entity-cluster and cluster-type views;
ii) Cross-view Contrastive Learning module, which encourages different views to
collaboratively improve view-specific representations of entities and types;
iii) Entity Typing Prediction module, which integrates multi-head attention and
a Mixture-of-Experts strategy to infer missing entity types. Extensive
experiments show the strong performance of MCLET compared to the
state-of-the-art",158
abs-2401.09168v1,"Fine-tuning Strategies for Domain Specific Question Answering under Low
  Annotation Budget Constraints",Computation and Language (Natural Language Processing),cs.CL,2024-01-17,1/17/24,"['Kunpeng Guo', 'Dennis Diefenbach', 'Antoine Gourru', 'Christophe Gravier']",'Kunpeng Guo',"The progress introduced by pre-trained language models and their fine-tuning
has resulted in significant improvements in most downstream NLP tasks. The
unsupervised training of a language model combined with further target task
fine-tuning has become the standard QA fine-tuning procedure. In this work, we
demonstrate that this strategy is sub-optimal for fine-tuning QA models,
especially under a low QA annotation budget, which is a usual setting in
practice due to the extractive QA labeling cost. We draw our conclusions by
conducting an exhaustive analysis of the performance of the alternatives of the
sequential fine-tuning strategy on different QA datasets. Based on the
experiments performed, we observed that the best strategy to fine-tune the QA
model in low-budget settings is taking a pre-trained language model (PLM) and
then fine-tuning PLM with a dataset composed of the target dataset and SQuAD
dataset. With zero extra annotation effort, the best strategy outperforms the
standard strategy by 2.28% to 6.48%. Our experiments provide one of the first
investigations on how to best fine-tune a QA system under a low budget and are
therefore of the utmost practical interest to the QA practitioners.",188
abs-2402.03870v1,"Less than one percent of words would be affected by gender-inclusive
  language in German press texts",Computation and Language (Natural Language Processing),cs.CL,2024-02-06,2/6/24,"['Carolin Müller-Spitzer', 'Samira Ochs', 'Alexander Koplenig', 'Jan-Oliver Rüdiger', 'Sascha Wolfer']",'Carolin Müller-Spitzer',"Research on gender and language is tightly knitted to social debates on
gender equality and non-discriminatory language use. Psycholinguistic scholars
have made significant contributions in this field. However, corpus-based
studies that investigate these matters within the context of language use are
still rare. In our study, we address the question of how much textual material
would actually have to be changed if non-gender-inclusive texts were rewritten
to be gender-inclusive. This quantitative measure is an important empirical
insight, as a recurring argument against the use of gender-inclusive German is
that it supposedly makes written texts too long and complicated. It is also
argued that gender-inclusive language has negative effects on language
learners. However, such effects are only likely if gender-inclusive texts are
very different from those that are not gender-inclusive. In our
corpus-linguistic study, we manually annotated German press texts to identify
the parts that would have to be changed. Our results show that, on average,
less than 1% of all tokens would be affected by gender-inclusive language. This
small proportion calls into question whether gender-inclusive German presents a
substantial barrier to understanding and learning the language, particularly
when we take into account the potential complexities of interpreting masculine
generics.",199
abs-2402.03053v1,"Multi-Lingual Malaysian Embedding: Leveraging Large Language Models for
  Semantic Representations",Computation and Language (Natural Language Processing),cs.CL,2024-02-05,2/5/24,"['Husein Zolkepli', 'Aisyah Razak', 'Kamarul Adha', 'Ariff Nazhan']",'Husein Zolkepli',"In this work, we present a comprehensive exploration of finetuning Malaysian
language models, specifically Llama2 and Mistral, on embedding tasks involving
negative and positive pairs. We release two distinct models tailored for
Semantic Similarity and Retrieval-Augmented Generation (RAG).
  For Semantic Similarity, our 600 million parameter Llama2 model outperforms
OpenAI text-embedding-ada-002 across all recall@k metrics for b.cari.com.my,
c.cari.com.my, Malay news, and Malaysian Twitter test sets.
  In the realm of RAG models, our approach proves competitive with OpenAI
text-embedding-ada-002 in the Malaysian context. Notably, our 2 billion
parameter Llama2 model achieves superior Recall@5, Recall@10 for the ""Melayu""
keyword research papers dataset and excels in Recall@3, Recall@5, and Recall@10
for the lom.agc.gov.my dataset.
  These findings underscore the effectiveness of our finetuning strategy and
highlight the performance gains in both Semantic Similarity and RAG tasks.
  All models released at
https://huggingface.co/collections/mesolitica/malaysian-embedding-6523612bfe5881ad35f81b99",136
abs-2302.12832v2,"Fluid Transformers and Creative Analogies: Exploring Large Language
  Models' Capacity for Augmenting Cross-Domain Analogical Creativity",Computation and Language (Natural Language Processing),cs.CL,2023-02-27,6/2/23,"['Zijian Ding', 'Arvind Srinivasan', 'Stephen MacNeil', 'Joel Chan']",'Zijian Ding',"Cross-domain analogical reasoning is a core creative ability that can be
challenging for humans. Recent work has shown some proofs-of concept of Large
language Models' (LLMs) ability to generate cross-domain analogies. However,
the reliability and potential usefulness of this capacity for augmenting human
creative work has received little systematic exploration. In this paper, we
systematically explore LLMs capacity to augment cross-domain analogical
reasoning. Across three studies, we found: 1) LLM-generated cross-domain
analogies were frequently judged as helpful in the context of a problem
reformulation task (median 4 out of 5 helpfulness rating), and frequently (~80%
of cases) led to observable changes in problem formulations, and 2) there was
an upper bound of 25% of outputs bring rated as potentially harmful, with a
majority due to potentially upsetting content, rather than biased or toxic
content. These results demonstrate the potential utility -- and risks -- of
LLMs for augmenting cross-domain analogical creativity.",151
abs-2406.11813v3,"How Do Large Language Models Acquire Factual Knowledge During
  Pretraining?",Computation and Language (Natural Language Processing),cs.CL,2024-06-17,11/12/24,"['Hoyeon Chang', 'Jinho Park', 'Seonghyeon Ye', 'Sohee Yang', 'Youngkyung Seo', 'Du-Seong Chang', 'Minjoon Seo']",'Hoyeon Chang',"Despite the recent observation that large language models (LLMs) can store
substantial factual knowledge, there is a limited understanding of the
mechanisms of how they acquire factual knowledge through pretraining. This work
addresses this gap by studying how LLMs acquire factual knowledge during
pretraining. The findings reveal several important insights into the dynamics
of factual knowledge acquisition during pretraining. First, counterintuitively,
we observe that pretraining on more data shows no significant improvement in
the model's capability to acquire and maintain factual knowledge. Next, there
is a power-law relationship between training steps and forgetting of
memorization and generalization of factual knowledge, and LLMs trained with
duplicated training data exhibit faster forgetting. Third, training LLMs with
larger batch sizes can enhance the models' robustness to forgetting. Overall,
our observations suggest that factual knowledge acquisition in LLM pretraining
occurs by progressively increasing the probability of factual knowledge
presented in the pretraining data at each step. However, this increase is
diluted by subsequent forgetting. Based on this interpretation, we demonstrate
that we can provide plausible explanations for recently observed behaviors of
LLMs, such as the poor performance of LLMs on long-tail knowledge and the
benefits of deduplicating the pretraining corpus.",196
abs-2306.05605v1,A Unified Generative Approach to Product Attribute-Value Identification,Computation and Language (Natural Language Processing),cs.CL,2023-06-09,6/9/23,"['Keiji Shinzato', 'Naoki Yoshinaga', 'Yandi Xia', 'Wei-Te Chen']",'Keiji Shinzato',"Product attribute-value identification (PAVI) has been studied to link
products on e-commerce sites with their attribute values (e.g., <Material,
Cotton>) using product text as clues. Technical demands from real-world
e-commerce platforms require PAVI methods to handle unseen values,
multi-attribute values, and canonicalized values, which are only partly
addressed in existing extraction- and classification-based approaches.
Motivated by this, we explore a generative approach to the PAVI task. We
finetune a pre-trained generative model, T5, to decode a set of attribute-value
pairs as a target sequence from the given product text. Since the attribute
value pairs are unordered set elements, how to linearize them will matter; we,
thus, explore methods of composing an attribute-value pair and ordering the
pairs for the task. Experimental results confirm that our generation-based
approach outperforms the existing extraction and classification-based methods
on large-scale real-world datasets meant for those methods.",142
abs-2407.09652v1,"How Chinese are Chinese Language Models? The Puzzling Lack of Language
  Policy in China's LLMs",Computation and Language (Natural Language Processing),cs.CL,2024-07-12,7/12/24,"['Andrea W Wen-Yi', 'Unso Eun Seo Jo', 'Lu Jia Lin', 'David Mimno']",'Andrea W Wen-Yi',"Contemporary language models are increasingly multilingual, but Chinese LLM
developers must navigate complex political and business considerations of
language diversity. Language policy in China aims at influencing the public
discourse and governing a multi-ethnic society, and has gradually transitioned
from a pluralist to a more assimilationist approach since 1949. We explore the
impact of these influences on current language technology. We evaluate six
open-source multilingual LLMs pre-trained by Chinese companies on 18 languages,
spanning a wide range of Chinese, Asian, and Anglo-European languages. Our
experiments show Chinese LLMs performance on diverse languages is
indistinguishable from international LLMs. Similarly, the models' technical
reports also show lack of consideration for pretraining data language coverage
except for English and Mandarin Chinese. Examining Chinese AI policy, model
experiments, and technical reports, we find no sign of any consistent policy,
either for or against, language diversity in China's LLM development. This
leaves a puzzling fact that while China regulates both the languages people use
daily as well as language model development, they do not seem to have any
policy on the languages in language models.",180
abs-2312.03342v1,Topic and genre in dialogue,Computation and Language (Natural Language Processing),cs.CL,2023-12-06,12/6/23,"['Amandine Decker', 'Ellen Breitholtz', 'Christine Howes', 'Staffan Larsson']",'Amandine Decker',"In this paper we argue that topic plays a fundamental role in conversations,
and that the concept is needed in addition to that of genre to define
interactions. In particular, the concepts of genre and topic need to be
separated and orthogonally defined. This would enable modular, reliable and
controllable flexible-domain dialogue systems.",53
abs-2306.07135v1,"On the Amplification of Linguistic Bias through Unintentional
  Self-reinforcement Learning by Generative Language Models -- A Perspective",Computation and Language (Natural Language Processing),cs.CL,2023-06-12,6/12/23,['Minhyeok Lee'],'Minhyeok Lee',"Generative Language Models (GLMs) have the potential to significantly shape
our linguistic landscape due to their expansive use in various digital
applications. However, this widespread adoption might inadvertently trigger a
self-reinforcement learning cycle that can amplify existing linguistic biases.
This paper explores the possibility of such a phenomenon, where the initial
biases in GLMs, reflected in their generated text, can feed into the learning
material of subsequent models, thereby reinforcing and amplifying these biases.
Moreover, the paper highlights how the pervasive nature of GLMs might influence
the linguistic and cognitive development of future generations, as they may
unconsciously learn and reproduce these biases. The implications of this
potential self-reinforcement cycle extend beyond the models themselves,
impacting human language and discourse. The advantages and disadvantages of
this bias amplification are weighed, considering educational benefits and ease
of future GLM learning against threats to linguistic diversity and dependence
on initial GLMs. This paper underscores the need for rigorous research to
understand and address these issues. It advocates for improved model
transparency, bias-aware training techniques, development of methods to
distinguish between human and GLM-generated text, and robust measures for
fairness and bias evaluation in GLMs. The aim is to ensure the effective, safe,
and equitable use of these powerful technologies, while preserving the richness
and diversity of human language.",216
abs-2309.05272v1,Minuteman: Machine and Human Joining Forces in Meeting Summarization,Computation and Language (Natural Language Processing),cs.CL,2023-09-11,9/11/23,"['František Kmječ', 'Ondřej Bojar']",'František Kmječ',"Many meetings require creating a meeting summary to keep everyone up to date.
Creating minutes of sufficient quality is however very cognitively demanding.
Although we currently possess capable models for both audio speech recognition
(ASR) and summarization, their fully automatic use is still problematic. ASR
models frequently commit errors when transcribing named entities while the
summarization models tend to hallucinate and misinterpret the transcript. We
propose a novel tool -- Minuteman -- to enable efficient semi-automatic meeting
minuting. The tool provides a live transcript and a live meeting summary to the
users, who can edit them in a collaborative manner, enabling correction of ASR
errors and imperfect summary points in real time. The resulting application
eases the cognitive load of the notetakers and allows them to easily catch up
if they missed a part of the meeting due to absence or a lack of focus. We
conduct several tests of the application in varied settings, exploring the
worthiness of the concept and the possible user strategies.",166
abs-2302.01398v1,"The unreasonable effectiveness of few-shot learning for machine
  translation",Computation and Language (Natural Language Processing),cs.CL,2023-02-02,2/2/23,"['Xavier Garcia', 'Yamini Bansal', 'Colin Cherry', 'George Foster', 'Maxim Krikun', 'Fangxiaoyu Feng', 'Melvin Johnson', 'Orhan Firat']",'Xavier Garcia',"We demonstrate the potential of few-shot translation systems, trained with
unpaired language data, for both high and low-resource language pairs. We show
that with only 5 examples of high-quality translation data shown at inference,
a transformer decoder-only model trained solely with self-supervised learning,
is able to match specialized supervised state-of-the-art models as well as more
general commercial translation systems. In particular, we outperform the best
performing system on the WMT'21 English - Chinese news translation task by only
using five examples of English - Chinese parallel data at inference. Moreover,
our approach in building these models does not necessitate joint multilingual
training or back-translation, is conceptually simple and shows the potential to
extend to the multilingual setting. Furthermore, the resulting models are two
orders of magnitude smaller than state-of-the-art language models. We then
analyze the factors which impact the performance of few-shot translation
systems, and highlight that the quality of the few-shot demonstrations heavily
determines the quality of the translations generated by our models. Finally, we
show that the few-shot paradigm also provides a way to control certain
attributes of the translation -- we show that we are able to control for
regional varieties and formality using only a five examples at inference,
paving the way towards controllable machine translation systems.",211
abs-2402.17011v2,DiffuCOMET: Contextual Commonsense Knowledge Diffusion,Computation and Language (Natural Language Processing),cs.CL,2024-02-26,10/1/24,"['Silin Gao', 'Mete Ismayilzada', 'Mengjie Zhao', 'Hiromi Wakaki', 'Yuki Mitsufuji', 'Antoine Bosselut']",'Silin Gao',"Inferring contextually-relevant and diverse commonsense to understand
narratives remains challenging for knowledge models. In this work, we develop a
series of knowledge models, DiffuCOMET, that leverage diffusion to learn to
reconstruct the implicit semantic connections between narrative contexts and
relevant commonsense knowledge. Across multiple diffusion steps, our method
progressively refines a representation of commonsense facts that is anchored to
a narrative, producing contextually-relevant and diverse commonsense inferences
for an input context. To evaluate DiffuCOMET, we introduce new metrics for
commonsense inference that more closely measure knowledge diversity and
contextual relevance. Our results on two different benchmarks, ComFact and
WebNLG+, show that knowledge generated by DiffuCOMET achieves a better
trade-off between commonsense diversity, contextual relevance and alignment to
known gold references, compared to baseline knowledge models.",125
